model_run;-8_1;-7_1;-6_1;-5_1;-4_1;1-3_1;1.8-3_1;3-3_1;4-3_1;-8_2;-7_2;-6_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
2869;45.860107;697.2749;180.1896;77.14827;7.674462;0.7796434;1.4527107;0.20333214;0.3599253;212.83267;645.3072;963.59717;98.343254;6.1993656;0.91889894;1.544586;0.09029156;0.824829;0.8333011;0.0;0;-25.733136971809692;-16.312425570207807;26.913523352528557;16.312425570207807;-1.2075640413402944;0.20179252118611385;0.18967942390624515;0.10256410256410256
2870;625.24384;43.09403;902.49493;91.26722;9.48487;0.10184042;1.4104747;1.915902;1.1611665;455.05978;884.4779;467.2917;5.95666;4.911972;1.2178932;0.94171876;0.7560659;1.5824229;0.8893945;0.0;0;-28.691333136316388;-18.497534725233123;28.989849175428542;18.497534725233123;-1.061526319347439;0.20179252118611385;0.18967942390624515;0.10256410256410256
2871;463.15784;52.898438;126.78535;90.581085;5.5195684;1.2057878;0.9777439;1.4023217;1.5699854;418.19623;364.57724;806.63403;86.989075;6.559735;1.9998317;1.6431255;0.42246893;1.1838293;0.7876909;0.0;0;-23.546514305336732;-15.852478982090702;24.07534237408716;15.852478982090702;-1.1598813474836056;0.20179252118611385;0.18967942390624515;0.10256410256410256
2872;30.058517;268.69702;34.10208;33.994087;9.041385;0.8409758;1.9715611;1.3077478;1.3183116;627.4219;653.5765;22.796652;52.883175;1.3756106;0.3171248;1.7740215;1.3460505;1.0129849;0.92228967;0.0;0;-27.186525800879117;-18.179253291145017;27.51747636878233;18.179253291145017;-1.0930473997700498;0.20179252118611385;0.1896794239062452;0.02564102564102564
2873;257.0527;92.66668;777.19104;60.427307;8.150041;0.98970747;0.24292128;0.67255497;1.6094661;911.514;572.54175;477.82913;58.51214;2.9519074;1.3670822;1.1896851;0.010441968;0.9930464;0.94995457;0.0;0;-23.718001702685008;-17.24332788807638;24.244129908999327;17.24332788807638;-1.126994533709808;0.20179252118611385;0.18967942390624515;0.05128205128205128
2874;127.3004;546.5268;368.88446;10.241767;3.3858633;0.88948137;0.3249935;1.991455;0.9791243;244.85225;784.9609;254.39946;83.250305;2.5297031;0.8788649;0.30772898;1.2990153;0.94098073;1.2130334;0.0;0;-6.954332410663719;-7.821781541611841;11.488173345434575;12.249050581141688;-1.9177948461943168;0.5054991319080764;0.3222490004507703;0.28205128205128205
2875;224.6262;132.46497;402.69196;9.536809;8.138568;1.3126013;0.5240714;0.45286283;1.9756583;105.582535;336.042;953.21466;92.71689;1.1917913;0.9463251;1.2155867;1.0913106;1.6248122;1.0355402;0.0;0;-19.29693227936261;-16.858865723433183;19.750299494688818;16.858865723433183;-1.134062148785059;0.20179252118611385;0.18967942390624515;0.02564102564102564
2876;281.82455;651.7371;801.85895;7.23971;1.1822792;0.61583585;1.6090544;0.3644167;1.5758675;718.1451;603.4946;206.68668;89.556625;7.0834503;0.32510045;0.6343763;1.0513783;1.0021532;1.1726252;0.0;0;-3.367043367092865;-2.990389443384032;10.252118501303134;8.24465296212557;-2.9757888284453733;0.5737589634759827;0.4342654919582084;0.3333333333333333
2877;407.29327;779.45306;188.13643;92.72171;1.5960087;1.7863364;1.5280085;0.64338505;0.11137337;10.388476;545.4647;59.21849;46.703487;6.3455105;1.064946;0.72208697;1.0202866;0.9902551;1.0620193;0.0;0;-5.492513616990853;-3.1480284127692357;11.827696035868403;11.258221353689777;-1.9209031206482803;0.16753281265831677;0.24320312054964446;0.3076923076923077
2878;533.749;970.8115;653.82367;15.327999;9.9238615;0.8482862;1.547796;1.4805195;0.7344692;796.65656;53.14819;170.39377;71.23587;8.727901;0.10123157;1.788295;1.089077;0.27666357;0.9734446;0.0;0;-24.230340940932656;-17.400624414293873;24.819175042606993;17.400624414293873;-1.1562335187548822;0.20179252118611385;0.18967942390624515;0.05128205128205128
2879;10.980094;948.9229;320.39304;48.284386;4.292599;0.68990624;1.7604495;0.4816506;1.1236457;730.60913;43.665165;72.438095;75.25871;6.983475;0.83407027;1.9707974;1.0181047;0.4983277;1.1957161;0.0;0;-6.214995686185053;-7.303309473355512;9.624918540246139;9.601765436891924;-1.4409492461615052;0.12185279749927808;0.21550531250469018;0.28205128205128205
2880;170.25067;280.6315;113.22578;43.36393;4.611574;1.8466605;0.8913925;0.6323953;0.45615342;827.54645;903.9732;322.2334;34.6978;8.12022;0.8169829;1.4224072;0.8982664;1.620355;1.1363753;0.0;0;-16.28235936945934;-10.637617652329368;17.97898190220806;10.896235448943713;-1.381063171407332;0.2991688517571227;0.21570237202517042;0.23076923076923078
2881;102.63072;39.115505;690.6211;32.544632;9.510798;0.7227044;0.64396024;1.0639583;0.8126683;99.717964;644.35455;995.7556;30.412823;1.4004962;0.3553067;0.63384414;0.6862267;1.6512387;0.76372075;0.0;0;-28.63342178994246;-19.49727075253864;28.85138431491938;19.49727075253864;-1.0175490006669525;0.20179252118611385;0.18967942390624515;0.07692307692307693
2882;554.17664;336.1181;325.47748;53.819294;3.6247795;0.17531526;1.2047604;1.3033935;1.2629253;211.67262;616.99695;931.23737;82.169365;0.6647963;1.9953259;0.5670012;0.73257685;0.707479;0.8600929;0.0;0;-18.711608447972356;-13.810761511818242;19.734233246683825;14.180303340385223;-1.2812637773274784;0.20179252118611385;0.18967942390624515;0.1282051282051282
2883;335.78412;711.3953;867.93805;0.37880996;2.3772962;0.31911877;0.82564473;0.30694008;1.1088142;556.13477;745.67;576.2319;53.628246;3.7116888;1.4277233;0.09389748;0.20308127;0.4028137;1.2494057;0.0;0;-3.0311687551646367;-3.895420559773072;10.042766284695725;10.3398017646916;-2.980337528440418;0.5780940312000233;0.437297439778058;0.2564102564102564
2884;552.91376;69.20319;919.8453;38.07692;0.78743917;1.431447;1.0524428;1.312732;1.7242852;334.02527;25.499266;832.7162;22.38492;1.3183959;1.9117414;0.12887725;0.7945676;1.582236;1.134784;0.0;0;55.302626199667955;18.71384713930115;63.29832887493088;19.86959619255981;-11.714904152902722;-0.23430492133979633;-0.4876356763373808;0.10256410256410256
2885;229.60507;366.11554;850.5612;47.986473;5.230972;1.1290277;0.28903246;0.7682998;0.5323975;847.37274;239.75577;405.91617;88.06059;7.6790624;1.4875559;0.15862751;0.9858363;1.8311198;0.95640486;0.0;0;-14.675890012470454;-12.009307012232568;16.197526921556207;12.6359076021688;-1.3362977329254675;0.2991688517571227;0.20011921772900032;0.1282051282051282
2886;33.98706;305.0542;329.12823;80.350105;2.0048945;1.0738881;0.7988012;0.6988489;1.843075;463.75403;653.62396;892.1053;49.52034;4.3391414;0.9928954;1.3560368;1.5289831;1.403781;1.0457649;0.0;0;-7.325229574277728;-7.036519826796848;11.84581139421601;10.8336110473916;-1.898658703667433;0.3607215893318567;0.3166728550143977;0.2564102564102564
2887;941.95325;227.15218;244.2168;70.12624;0.6574123;0.1731623;0.95054173;0.16724588;0.65106726;435.19028;721.2034;218.019;87.22809;9.385826;1.2293648;0.38899577;0.88202465;0.7626895;1.1357731;0.0;0;7.098180361458437;11.500427620110514;14.242729587418511;14.350454600005946;-4.824598425438708;0.32578348549709646;0.3633944336268507;0.1794871794871795
2888;117.22504;709.06946;893.8726;84.9912;8.132564;0.33651164;0.18400647;1.948183;1.8415875;192.90442;633.32086;409.13794;16.552378;0.88999826;0.34413442;0.17276771;1.5421816;0.9925004;0.9459534;0.0;0;-22.889661462992283;-16.10664913070397;23.7710242993164;16.10664913070397;-1.2323430804351991;0.20179252118611385;0.18967942390624515;0.10256410256410256
2889;135.59016;662.50604;458.4175;37.692192;3.2926831;0.7984668;1.9890456;1.3893099;0.50409144;566.40564;416.90494;129.40569;89.10899;9.462018;0.31432915;1.9811264;1.5608006;1.7544557;0.77224;0.0;0;-21.113796876496288;-13.78542091903492;22.21508843408444;14.49271825079191;-1.275975552635584;0.20179252118611385;0.18967942390624515;0.1794871794871795
2890;155.08136;540.13916;710.66235;14.176462;5.798108;0.90153134;0.08519399;0.20876361;1.0200107;352.48862;592.9803;937.2322;40.525764;7.27612;0.97781754;1.4309063;0.6602877;0.31209382;1.0587205;0.0;0;-17.258735637174006;-12.88330111045886;18.727829721415702;14.56141052205271;-1.3561478510237321;0.2991688517571227;0.20489064911782623;0.1282051282051282
2891;981.46375;911.6669;828.8926;40.165543;1.0554099;0.7593985;1.8398361;0.73881125;1.8651576;456.02554;702.8923;344.79657;29.326233;8.038531;0.41408202;1.2088138;0.99718523;0.10478417;0.8081743;0.0;0;-16.136303176248155;-11.633738332663654;18.156904668832997;14.342308063188227;-1.5401180977920872;0.35918992629332386;0.2562625655268491;0.28205128205128205
2892;621.48364;112.10747;284.9098;96.309654;5.0607705;1.0104611;0.16959435;0.16933514;0.5622223;278.5817;412.33136;253.52878;36.962433;4.9305286;1.5423361;1.0991614;0.65854025;1.8158036;0.87119764;0.0;0;-17.635495872613927;-13.928134150198787;18.961838376161225;14.7036227220905;-1.2583508599740865;0.20179252118611385;0.18967942390624515;0.10256410256410256
2893;614.1871;158.19234;127.906456;21.511326;6.3220825;1.4697613;1.7200023;1.0876489;1.699017;612.7619;568.3551;229.61649;60.31692;3.6473074;0.6009385;1.915144;0.1541744;1.1489352;1.0096385;0.0;0;-22.4574811327578;-16.002156182480235;22.971877593475853;16.002156182480235;-1.1593929412201887;0.20179252118611385;0.1896794239062452;0.05128205128205128
2894;986.83124;389.61517;628.5793;17.558062;4.5041375;1.2750516;1.1010011;1.4032913;1.0074495;839.6822;88.1952;479.20364;30.111305;7.2474885;0.18381768;1.234438;1.7109541;1.27944;1.1484208;0.0;0;-6.8427759018604135;-6.288360794774832;9.378399666730827;7.216893075793223;-1.4296656296549826;0.20643910089899176;0.23175336579242348;0.28205128205128205
2895;97.55438;659.32324;594.29034;94.43929;3.3814433;1.2264581;0.40070638;0.122538716;0.8453926;30.349827;177.8582;509.03052;64.39987;9.790925;1.174953;0.08192298;1.6428287;0.28481078;0.86233217;0.0;0;-10.756484149735266;-9.433998843783172;13.29160714671872;10.592577670416347;-1.5370060422280893;0.35095143254523936;0.24439728904627167;0.1282051282051282
2896;974.75586;588.2385;277.49808;94.997314;3.1164408;1.1199799;0.4703435;1.845115;1.3307412;238.60707;774.84845;676.04504;50.455467;0.27092585;1.1153426;1.1829128;0.17875612;1.4556019;0.8461979;0.0;0;-16.908274381089328;-13.596808973044745;19.03950440951807;14.4185724133892;-1.45274662249271;0.28625684979595994;0.2193672130412767;0.15384615384615385
2897;211.97302;83.30226;588.8597;15.008761;1.1027437;0.40984726;0.70970064;0.75452894;0.4051167;680.5745;386.20468;811.064;65.58478;5.9754114;0.52969545;0.8670246;1.3126092;1.1316197;0.9623881;0.0;0;7.979513052134412;10.820183554045741;15.00729874785069;13.083364455140696;-4.9642887381380385;0.3110991043092042;0.3517904968118064;0.10256410256410256
2898;626.84076;958.8406;792.4537;76.96834;1.1657552;1.2132267;1.5901052;0.4772385;1.3210717;709.5729;780.2562;705.6567;33.795166;2.481697;0.26623568;1.9982868;1.6919186;0.6793323;0.81827664;0.0;0;-15.57717775001251;-11.658327696650815;17.9838920414269;13.3332708800381;-1.5671459789858722;0.35918992629332386;0.2559186526520238;0.28205128205128205
2899;425.88272;312.01416;356.51086;43.031277;4.9620047;0.3253276;0.30282098;0.26841348;0.36148646;301.33298;677.54236;497.64767;26.005857;4.006826;1.2608104;0.97579324;0.08957623;1.3428917;0.8749772;0.0;0;-19.233100065958688;-13.511409675342833;20.680402377271303;13.97288090191796;-1.290612084820194;0.20179252118611385;0.18967942390624515;0.15384615384615385
2900;390.1123;365.38287;249.89455;49.27235;1.3969042;1.4287006;0.49204054;0.2997976;1.4246242;293.32092;368.98175;540.32837;67.420074;5.7487;1.4833016;1.5682089;0.78733957;1.8370188;0.900279;0.0;0;0.7363945831290274;4.084854513174861;10.485585807245519;8.860090342826766;-2.9805454994797125;0.4333678748858242;0.37595150088876167;0.3076923076923077
2901;931.9309;627.3935;727.7512;49.918945;2.2422738;0.9100522;1.388429;1.7010951;1.2251929;749.3439;773.14343;975.619;52.976154;2.1767602;0.38627672;1.638595;0.49576125;1.8404567;1.1402906;0.0;0;-10.625099881267532;-12.178741669728339;13.589760601544034;12.18065705226536;-1.669705339345992;0.36478960513190817;0.2844399017055837;0.3076923076923077
2902;157.73546;945.71387;788.0133;96.84032;1.6565286;1.1671066;1.2318428;0.96529907;0.28832075;562.77545;135.09467;452.6143;14.325566;0.114565186;1.4943393;0.11318445;0.95547414;0.07961607;1.081634;0.0;0;23.592450833383744;-0.502074180391844;31.567540167754288;9.763001728378299;-4.349211802158077;-0.29548599706717776;-0.4991618895732711;0.3333333333333333
2903;997.0983;666.06134;954.7465;18.547646;8.026819;1.7269613;0.8474409;1.5989132;0.21036129;395.0584;168.98293;328.27826;65.31735;0.69762087;1.3145169;1.9274586;0.31625062;0.19354665;0.9310406;0.0;0;-14.273673498896718;-13.609858764593298;15.574524421850647;13.609858764593298;-1.1935229980403044;0.20179252118611385;0.18967942390624515;0.15384615384615385
2904;385.3338;955.2256;156.10997;77.32906;4.5026736;0.75246364;0.1304671;0.46188545;1.2186329;64.87035;415.06177;649.1829;27.76044;0.26693177;1.5512941;1.0439501;0.07755159;1.0970974;1.2232432;0.0;0;-3.288453328899128;-4.1780905290372345;12.109648378819221;9.717788031184824;-1.787630217065318;-0.055250182897955524;-0.16438309123670214;0.28205128205128205
2905;652.2872;195.71521;890.37146;0.6668434;5.5303693;0.20852731;1.1214126;0.6427259;0.25175682;656.4882;659.24146;676.0587;36.504837;0.45968696;0.13716494;1.6607882;0.051784866;1.2569857;0.88803434;0.0;0;-20.577007268798084;-15.688768090543277;21.37918536051075;15.688768090543277;-1.153688582309373;0.20179252118611385;0.18967942390624515;0.05128205128205128
2906;968.22766;622.6218;767.4478;62.89815;5.8337517;1.78388;0.4661503;0.8311034;1.2539369;300.01443;304.7869;938.0206;85.531456;1.6602513;1.9324459;1.285496;1.8979197;1.8683716;1.0040326;0.0;0;-15.514453520366645;-13.97624478050983;16.665857575915954;15.20031913162029;-1.3040586148176243;0.20179252118611385;0.1896794239062452;0.1282051282051282
2907;67.02504;830.5901;704.8809;65.30253;3.9698849;0.73631775;1.2280797;0.91449106;1.9980532;581.3217;329.9911;358.66943;20.309875;4.446615;1.3225118;0.9073867;0.1434686;1.2362008;1.0595878;0.0;0;-13.389702578874898;-14.092492157467035;14.72221303579413;14.609247711775538;-1.3959910912753837;0.2991688517571227;0.21607470590875585;0.1794871794871795
2908;923.63574;513.9342;319.9231;75.39525;2.991326;0.8189818;0.55628663;0.20438181;0.25472203;725.1584;863.1009;514.58496;43.135746;4.529171;0.52495265;0.5550517;0.44401085;1.5978327;1.227822;0.0;0;-6.5028197023844045;-5.892214298027;12.149596533508005;11.16500476010205;-1.954549505525681;0.2556234389361607;0.29255312991005344;0.3076923076923077
2909;572.1333;368.55194;31.971022;92.60364;3.8306305;0.5990867;1.9608586;0.09955524;0.95288366;468.64053;900.8873;628.0762;8.677924;0.12985356;1.755534;0.38408798;1.2558231;1.4175599;1.1775683;0.0;0;-15.61098403875034;-12.57010092410556;16.874790505952184;12.85068092193174;-1.3098900263077304;0.2991688517571227;0.19694924108337272;0.1794871794871795
2910;707.3529;984.91095;512.475;75.40813;5.352884;0.8461373;1.185282;1.9918323;1.8495628;260.742;913.41174;711.6844;45.08552;0.2754841;1.1656766;1.4271339;1.280685;0.8727183;0.93689454;0.0;0;-23.048611125220134;-15.526803654468011;24.02522197958354;15.992376654191446;-1.2828735953448251;0.20179252118611385;0.18967942390624515;0.10256410256410256
2911;157.69234;149.57747;292.91168;73.24118;3.592187;1.0467318;1.146898;1.3364205;1.8748335;222.0108;31.759336;49.654102;92.10803;2.5372877;0.3294667;0.16437152;0.20074883;0.67863667;1.0007001;0.0;0;3.3603699572958816;-6.586765170612978;18.841986055124124;14.2975496014989;-2.291162595154857;-0.36083990418714373;-0.4950239023658156;0.1794871794871795
2912;538.0535;416.82022;296.92282;25.453373;1.374793;1.6881895;1.6751691;0.11899152;0.06952303;707.87036;800.4255;901.32965;55.906017;0.505146;1.7066449;0.4943296;1.0955242;1.280955;0.9784069;0.0;0;-7.4546970290917995;-3.9837236852871456;13.001616767417289;11.063968958925955;-1.802618185900626;0.15927306579868475;0.21968527966021625;0.3333333333333333
2913;676.77856;874.64;927.8672;99.28468;9.1377325;1.4431189;1.9863979;1.5474046;1.6179354;892.62714;764.1966;185.8319;86.845566;2.0612364;1.4471445;1.0555962;0.9225847;1.2943621;0.90251917;0.0;0;-27.56904743591612;-17.802479082653917;28.180820202815692;17.802479082653917;-1.176830893127402;0.20179252118611385;0.1896794239062452;0.07692307692307693
2914;461.68484;901.47595;161.43921;46.89404;7.3267384;1.031429;1.5605522;0.7286168;0.48470616;980.1752;265.56522;232.9534;54.252697;0.3610825;0.56785744;0.44734824;0.45519888;0.7182236;0.9904832;0.0;0;-13.31763197332857;-12.867482382085825;14.886660777389856;13.377409514355975;-1.221128143297514;0.20179252118611385;0.18967942390624515;0.15384615384615385
2915;163.43533;980.5783;934.8901;41.803265;0.67203593;1.5300552;1.1918521;1.5949563;1.4956712;805.23706;234.36476;697.4252;5.952979;0.8748742;1.0921233;1.1040928;1.6126361;0.6198249;0.7944561;0.0;0;-1.2701245866610122;-0.4839869763222566;8.456864131811576;7.191310580752429;-2.1038331129279912;0.28036467658908854;0.312813255171486;0.3333333333333333
2916;251.67789;885.99915;508.76865;50.237568;9.057942;1.6971052;1.7284143;1.9001061;0.71645623;606.67755;44.507736;206.86977;50.49545;6.609446;0.80438715;0.7286942;1.9315856;0.23336987;0.7772605;0.0;0;-26.11218274157234;-18.051169181103347;26.71021112344152;18.051169181103347;-1.1559714493659352;0.20179252118611385;0.18967942390624515;0.07692307692307693
2917;855.8489;60.447456;839.8965;39.46624;1.7129472;0.12571569;0.37060603;0.06288069;0.45752904;865.6821;823.84814;142.21605;23.341139;1.3553789;0.02355501;0.54579324;0.59596246;0.19958991;0.78451824;0.0;0;-7.920896182684112;-7.338945447114867;13.005603031881664;11.045908008244083;-1.9314515299937733;0.36104395000150097;0.32414910604723013;0.28205128205128205
2918;44.12628;930.4688;290.7517;59.404392;0.98632455;1.1885353;1.5308164;1.9289426;0.9467363;395.76303;611.4536;949.8502;43.3184;4.466465;0.9607031;1.4345477;0.41984808;0.18427901;0.8178211;0.0;0;-12.631181148206334;-10.942499070717759;15.658070928002218;11.746628822533523;-1.6669701461406659;0.36478960513190817;0.28081838606299786;0.28205128205128205
2919;711.77344;433.88553;637.5815;35.027496;1.7404368;0.09610362;1.3629987;0.33986405;0.3600782;883.3656;25.683811;646.63696;23.797709;8.078481;0.4788641;0.49268454;0.7346054;1.402521;0.8919831;0.0;0;2.6483321267197777;-1.3646380881657763;11.701482391649392;7.849055737480597;-2.1307345060721574;-0.21045871616062492;-0.18215377455855514;0.358974358974359
2920;999.3961;655.10297;561.0225;24.07049;9.331009;0.6231499;1.1308696;0.6014928;0.8541489;435.93625;233.0068;947.88806;11.394719;0.58959544;0.3172899;0.40235707;1.7670971;1.0690962;1.0696621;0.0;0;-15.630319500168985;-14.365730246074463;16.26848031510869;14.365730246074463;-1.1651351911675614;0.20179252118611385;0.18967942390624515;0.02564102564102564
2921;17.408167;400.3331;924.92444;92.806694;2.2207298;1.5272083;1.7348448;1.2576213;0.79568994;599.3844;832.46533;72.47104;21.251242;2.7102447;0.19436093;0.34764427;1.5341064;1.750906;1.1706171;0.0;0;-11.20149472624808;-7.410813006426935;13.95650968465041;11.425078334614426;-1.580379548878201;0.36478960513190817;0.26423257782930054;0.28205128205128205
