rno,k,i,j,rlen,rwid,rgrd,rtp,rbth,rhk,man,ncon,ustrf,ndv
595,1,81,91,52.2556282991193,0.790569415042095,0.337858844318813,393.546997070312,1,1.44,0.035,2,1,0
596,1,80,91,54.98792293786,0.800390529679106,0.307421484838165,390.87158203125,1,1.44,0.035,2,1,0
597,1,79,91,15.9276136196421,0.81967981553775,0.259647990014293,384.277404785156,1,1.44,0.035,2,1,0
598,1,79,90,35.3193290025324,0.82915619758885,0.190063221375803,372.467376708984,1,1.44,0.035,2,1,0
599,1,78,90,51.3357463823304,0.838525491562421,0.150332261721886,368.138000488281,1,1.44,0.035,2,1,0
600,1,77,90,51.5851122784314,0.847791247890659,0.11775310912695,361.774017333984,1,1.44,0.035,2,1,0
601,1,76,90,36.8440675721247,0.856956825050131,0.0776481200719983,357.093811035156,1,1.44,0.035,2,1,0
602,1,76,89,20.9638495582119,1.70018381359193,0.0692335283287637,356.236785888672,1,1.44,0.035,2,1,0
603,1,75,89,55.7578835458854,1.70477271212323,0.0612982452676817,353.069000244141,1,1.44,0.035,2,1,0
604,1,74,89,52.2579938244226,1.89983551919633,0.0426810887410427,350.83935546875,1,1.44,0.035,2,1,0
605,1,73,89,19.671634679714,1.91621371459449,0.0592749106403171,351.80859375,1,1.44,0.035,2,1,0
606,1,73,128,35.1007108438605,0.5,0.398253570174246,667.813598632812,1,1.44,0.035,1,1,0
607,1,73,127,37.8142723515655,0.5,0.394034301010432,657.05517578125,1,1.44,0.035,2,1,0
608,1,74,127,23.5678671668834,0.5,0.35955770735474,637.609985351562,1,1.44,0.035,2,1,0
609,1,74,126,41.5043292812375,0.5,0.37835644536186,630.913635253906,1,1.44,0.035,2,1,0
610,1,75,126,43.8793063973256,0.5,0.310394404332379,612.864196777344,1,1.44,0.035,2,1,0
611,1,75,125,20.593138443225,0.5,0.368176893124536,608.716796875,1,1.44,0.035,2,1,0
612,1,76,125,39.9259689293377,0.5,0.281118639742244,592.112182617188,1,1.44,0.035,2,1,0
613,1,76,124,51.1748817889405,0.515388203202208,0.346366426386387,587.676025390625,1,1.44,0.035,2,1,0
614,1,76,123,51.3791003552783,0.57282196186948,0.438043850617689,587.216186523438,1,1.44,0.035,2,1,0
615,1,76,122,33.7223092407893,0.625,0.46595653059768,587.756408691406,1,1.44,0.035,2,1,0
616,1,77,122,20.0197206521131,0.637377439199098,0.422329588529277,562.297973632812,1,1.44,0.035,2,1,0
617,1,77,121,65.0236576433178,0.695970545353753,0.44416504069317,560.925598144531,1,1.44,0.035,2,1,0
618,1,77,120,1.74119561215229,0.739509972887452,0.453556524270704,561.724182128906,1,1.44,0.035,2,1,0
619,1,78,120,63.2556597509554,0.75,0.406207311508557,539.555419921875,1,1.44,0.035,2,1,0
620,1,78,119,15.9076753424975,0.7806247497998,0.46894171827519,549.118774414062,1,1.44,0.035,2,1,0
621,1,79,119,50.5083949352189,0.790569415042095,0.437448984212812,525.029846191406,1,1.44,0.035,2,1,0
622,1,79,118,22.0736981892683,0.81967981553775,0.458481231276374,531.746826171875,1,1.44,0.035,2,1,0
623,1,80,118,58.130302836775,0.82915619758885,0.436636200871137,507.55517578125,1,1.44,0.035,2,1,0
624,1,80,117,4.66120031816001,0.866025403784439,0.436083035060882,510.4501953125,1,1.44,0.035,2,1,0
625,1,81,117,69.0338415611924,0.883883476483185,0.378320495389121,488.960784912109,1,1.44,0.035,2,1,0
626,1,81,116,1.21855188567516,0.892678553567857,0.424926478674318,502.9921875,1,1.44,0.035,2,1,0
627,1,82,116,51.6722920523587,0.901387818865998,0.390226419641662,483.249725341797,1,1.44,0.035,2,1,0
628,1,82,115,53.3657822276641,0.927024810886958,0.438327352995647,490.404205322266,1,1.44,0.035,2,1,0
629,1,82,114,50.8676306034833,0.943729304408844,0.442038144768641,490.753387451172,1,1.44,0.035,2,1,0
630,1,82,113,29.949468098607,0.960143218483576,0.385326441063866,489.839813232422,1,1.44,0.035,2,1,0
631,1,83,113,25.4739523237786,0.968245836551854,0.438706639646413,465.5234375,1,1.44,0.035,2,1,0
632,1,83,112,58.3950948820105,0.984250984251477,0.405123340994269,467.509002685547,1,1.44,0.035,2,1,0
633,1,83,111,12.9205657896333,0.992156741649222,0.291842807844901,466.362609863281,1,1.44,0.035,2,1,0
634,1,84,111,42.7942742585554,1,0.378026302859731,446.759399414062,1,1.44,0.035,2,1,0
635,1,84,110,53.3246715117555,1.00778221853732,0.277790182891961,448.819793701172,1,1.44,0.035,2,1,0
636,1,84,109,40.6325159622048,1.0155048005795,0.313336874556119,439.041412353516,1,1.44,0.035,2,1,0
637,1,85,109,12.686036797065,1.02316909648406,0.241594991744698,430.948547363281,1,1.44,0.035,2,1,0
638,1,85,108,53.295430439482,1.03077640640442,0.303728522046297,416.583801269531,1,1.44,0.035,2,1,0
639,1,85,107,53.2954304391596,1.03832798286476,0.230508692877538,400.061187744141,1,1.44,0.035,2,1,0
640,1,85,106,25.1489138455005,1.04582503316759,0.0897359388002324,393.150573730469,1,1.44,0.035,2,1,0
641,1,86,106,1.49843456915173,1.06800046816469,0.0789506775457207,395.176452636719,1,1.44,0.035,2,1,0
642,1,99,95,12.3910314653879,0.5,0.369733905883218,520.402221679688,1,1.44,0.035,1,1,0
643,1,99,94,63.3903815518953,0.5,0.378670779447633,501.240783691406,1,1.44,0.035,2,1,0
644,1,98,94,2.46325542541403,0.5,0.338902026424732,508.105407714844,1,1.44,0.035,2,1,0
645,1,98,93,67.683556663291,0.5,0.357079620056211,491.552001953125,1,1.44,0.035,2,1,0
646,1,97,93,4.27477607852998,0.5,0.337725999465255,496.431396484375,1,1.44,0.035,2,1,0
647,1,97,92,58.5336057787115,0.5,0.341547172214331,478.524383544922,1,1.44,0.035,2,1,0
648,1,96,92,27.4221819243576,0.544862367942584,0.315208188804051,482.040405273438,1,1.44,0.035,2,1,0
649,1,96,91,34.5398061522452,0.559016994374948,0.295382817013502,466.443206787109,1,1.44,0.035,2,1,0
650,1,95,91,36.2190475946993,0.612372435695795,0.273749263583096,471.103210449219,1,1.44,0.035,2,1,0
651,1,95,90,53.6128440597697,0.625,0.260427741252467,458.226196289062,1,1.44,0.035,2,1,0
652,1,94,90,5.38819640982021,0.673145600891813,0.248609253350704,463.401611328125,1,1.44,0.035,2,1,0
653,1,94,89,62.055895300037,0.684653196881458,0.243443341624108,451.377410888672,1,1.44,0.035,2,1,0
654,1,94,88,15.9345233671115,0.695970545353753,0.229068291397537,440.607604980469,1,1.44,0.035,2,1,0
655,1,93,88,53.8006704578093,0.739509972887452,0.227688840571299,446.087188720703,1,1.44,0.035,2,1,0
656,1,93,87,16.7607472129686,0.75,0.248531250475122,434.513610839844,1,1.44,0.035,2,1,0
657,1,92,87,56.6605425669169,0.810092587300983,0.211203621621516,438.836608886719,1,1.44,0.035,2,1,0
658,1,92,86,15.4691702190617,0.82915619758885,0.267146721614332,429.002197265625,1,1.44,0.035,2,1,0
659,1,91,86,47.5450523053987,0.838525491562421,0.252764528897983,439.638793945312,1,1.44,0.035,2,1,0
660,1,91,85,36.3690616318176,0.856956825050131,0.324146263172004,425.420196533203,1,1.44,0.035,2,1,0
661,1,90,85,31.1737660954874,0.875,0.310961393215428,434.551788330078,1,1.44,0.035,2,1,0
662,1,90,84,34.610734625209,0.883883476483184,0.335026557436227,418.114196777344,1,1.44,0.035,2,1,0
663,1,89,84,56.9858505613069,0.910013736160065,0.381126596142881,421.241394042969,1,1.44,0.035,2,1,0
664,1,88,84,1.19892150066537,0.927024810886958,0.399724527456608,425.789611816406,1,1.44,0.035,2,1,0
665,1,88,83,53.5747920483587,0.951971638232989,0.37464789425374,404.312194824219,1,1.44,0.035,2,1,0
666,1,87,83,48.6956686416894,0.976281209488332,0.40830741267004,418.261383056641,1,1.44,0.035,2,1,0
667,1,87,82,34.3515672238623,1,0.374617489661958,400.750183105469,1,1.44,0.035,2,1,0
668,1,86,82,21.4107461017796,1.00778221853732,0.349357760027602,414.926788330078,1,1.44,0.035,2,1,0
669,1,86,81,56.5403965858217,1.0155048005795,0.341496247768092,401.582397460938,1,1.44,0.035,2,1,0
670,1,86,80,21.8552820640696,1.02316909648406,0.309289187969438,385.446411132812,1,1.44,0.035,2,1,0
671,1,85,80,57.1644811974149,1.05326872164705,0.346990796591562,390.128601074219,1,1.44,0.035,2,1,0
672,1,85,79,4.4358278106151,1.06066017177982,0.270769718401107,371.771392822266,1,1.44,0.035,2,1,0
673,1,84,79,53.760961436847,1.09687054842402,0.303297624434785,373.622009277344,1,1.44,0.035,2,1,0
674,1,83,79,50.3356944327165,1.125,0.25614396031087,375.588806152344,1,1.44,0.035,2,1,0
675,1,82,79,54.6281281543464,1.14564392373896,0.23187259826029,374.048004150391,1,1.44,0.035,2,1,0
676,1,82,78,3.22887411905762,1.15244305716161,0.228811353568929,361.69140625,1,1.44,0.035,2,1,0
677,1,81,78,63.9586446817518,1.1659223816361,0.206045608826416,359.804809570312,1,1.44,0.035,2,1,0
678,1,80,78,26.6031843173504,1.17260393995586,0.185219925223188,357.822601318359,1,1.44,0.035,2,1,0
679,1,80,77,26.1227839683497,1.17924764150708,0.174901184836439,348.313995361328,1,1.44,0.035,2,1,0
680,1,79,77,53.1702277348916,1.18585412256314,0.156843141946893,347.343200683594,1,1.44,0.035,2,1,0
681,1,78,77,51.9268309174807,1.21191996435408,0.112596288087671,340.411590576172,1,1.44,0.035,2,1,0
682,1,78,76,4.83062571651352,1.21834929310112,0.0835999307139133,336.380004882812,1,1.44,0.035,2,1,0
683,1,77,76,63.3770192019713,1.22474487139159,0.0803888028620033,335.552215576172,1,1.44,0.035,2,1,0
684,1,77,75,24.894676307692,1.23110722522451,0.0662950986016649,331.841003417969,1,1.44,0.035,2,1,0
685,1,76,75,31.3446975922252,1.23743686707646,0.0614003027779569,329.926208496094,1,1.44,0.035,2,1,0
686,1,76,74,50.0475992450103,1.24373429638328,0.0413166566842846,328.178802490234,1,1.44,0.035,2,1,0
687,1,75,74,23.5648683123974,1.25,0.0449461565669946,326.644195556641,1,1.44,0.035,2,1,0
688,1,75,73,40.0650846299073,1.25623445264011,0.0464694035366801,325.277496337891,1,1.44,0.035,2,1,0
689,1,74,73,40.777095095311,1.46308748883995,0.0382061607265987,322.887084960938,1,1.44,0.035,2,1,0
690,1,74,72,22.8528578470296,1.46841751555884,0.0528701453987933,321.377685546875,1,1.44,0.035,2,1,0
691,1,73,72,57.9893218789205,1.72300609401128,0.0415265397925623,320.228759765625,1,1.44,0.035,2,1,0
692,1,73,71,5.64063106342016,1.72753437013566,0.0287079554650824,318.768432617188,1,1.44,0.035,2,1,0
693,1,72,71,44.9026829181637,1.73205080756888,0.0435942404705925,320.720733642578,1,1.44,0.035,2,1,0
694,1,67,116,21.3470199834394,0.5,0.214277267264289,575.796813964844,1,1.44,0.035,1,1,0
695,1,67,115,50.5565889241359,0.5,0.349799864316646,559.610229492188,1,1.44,0.035,2,1,0
696,1,67,114,51.3910257980178,0.5,0.383542490224079,539.324035644531,1,1.44,0.035,2,1,0
697,1,67,113,9.60563294919901,0.5,0.383189386786292,520.678588867188,1,1.44,0.035,2,1,0
698,1,68,113,42.9481789092424,0.5,0.31745584274091,525.355773925781,1,1.44,0.035,2,1,0
699,1,68,112,52.5207856808111,0.5,0.338674182590618,507.690002441406,1,1.44,0.035,2,1,0
700,1,68,111,52.4590112498086,0.5,0.325579948388868,490.25439453125,1,1.44,0.035,2,1,0
701,1,68,110,14.672950416586,0.5,0.272831006033424,476.071990966797,1,1.44,0.035,2,1,0
702,1,69,110,40.2859361785404,0.612372435695795,0.18061093109827,483.611022949219,1,1.44,0.035,2,1,0
703,1,69,109,55.143134658114,0.625,0.130397969246588,476.708801269531,1,1.44,0.035,2,1,0
704,1,69,108,27.523078987326,0.637377439199098,0.110868328759748,471.523803710938,1,1.44,0.035,2,1,0
705,1,70,108,25.3727904736199,0.649519052838329,0.18216681487872,467.557586669922,1,1.44,0.035,2,1,0
706,1,70,107,28.659218963235,0.661437827766148,0.20990084381118,460.205200195312,1,1.44,0.035,2,1,0
707,1,69,107,22.6548515359471,0.673145600891813,0.143870470956645,465.64599609375,1,1.44,0.035,2,1,0
708,1,69,106,51.3140704993916,0.684653196881458,0.205325909464886,457.385009765625,1,1.44,0.035,2,1,0
709,1,69,105,50.903641306731,0.695970545353753,0.262650885066774,446.312408447266,1,1.44,0.035,2,1,0
710,1,69,104,50.7520073776554,0.707106781186548,0.283737883807084,432.621185302734,1,1.44,0.035,2,1,0
711,1,69,103,51.0067257483036,0.718070330817254,0.277770302800266,419.915588378906,1,1.44,0.035,2,1,0
712,1,69,102,20.6816508364802,0.728868986855663,0.292643801638269,406.885620117188,1,1.44,0.035,2,1,0
713,1,68,102,38.7221976759943,0.770551750371122,0.253407978485747,411.589416503906,1,1.44,0.035,2,1,0
714,1,68,101,37.8694319330707,0.7806247497998,0.284823973709905,398.401214599609,1,1.44,0.035,2,1,0
715,1,67,101,35.4097995397887,0.81967981553775,0.222130625658941,400.325012207031,1,1.44,0.035,2,1,0
716,1,67,100,39.590954990227,0.82915619758885,0.236679736456572,389.223602294922,1,1.44,0.035,2,1,0
717,1,66,100,23.2880398966434,0.866025403784439,0.169051653841674,391.713195800781,1,1.44,0.035,2,1,0
718,1,66,99,53.9919699383784,0.875,0.179013888035929,384.397796630859,1,1.44,0.035,2,1,0
719,1,66,98,51.2152196693716,0.883883476483185,0.160744745864614,376.942993164062,1,1.44,0.035,2,1,0
720,1,66,97,34.0322015999828,0.892678553567857,0.162200787418424,370.767608642578,1,1.44,0.035,2,1,0
721,1,65,97,17.2204387085823,0.910013736160065,0.149585016453434,372.001800537109,1,1.44,0.035,2,1,0
722,1,65,96,55.8825604309751,0.918558653543692,0.154603595921229,364.135192871094,1,1.44,0.035,2,1,0
723,1,65,95,38.2766190873643,0.927024810886958,0.144191563499038,356.521392822266,1,1.44,0.035,2,1,0
724,1,64,95,24.8841351062592,0.935414346693486,0.107678082208308,358.143798828125,1,1.44,0.035,2,1,0
725,1,64,94,59.7337749225194,0.943729304408844,0.126391585840615,352.919799804688,1,1.44,0.035,2,1,0
726,1,63,94,1.79046879067628,0.951971638232989,0.167317605663879,349.169799804688,1,1.44,0.035,2,1,0
727,1,63,93,60.306341118835,0.960143218483576,0.154715335334845,343.118591308594,1,1.44,0.035,2,1,0
728,1,63,92,22.0712942704615,0.968245836551854,0.140520250928047,336.558624267578,1,1.44,0.035,2,1,0
729,1,62,92,57.1319543497341,0.976281209488332,0.112594994153265,331.247528076172,1,1.44,0.035,2,1,0
730,1,62,91,5.58144573431767,0.984250984251477,0.0608144558920739,328.076934814453,1,1.44,0.035,2,1,0
731,1,61,91,62.7134000840518,1.1180339887499,0.0336166628355956,327.148498535156,1,1.44,0.035,2,1,0
732,1,60,91,14.539742665532,1.25623445264011,0.0427197944678807,328.123565673828,1,1.44,0.035,2,1,0
733,1,60,90,44.4563587310092,1.26243811729526,0.0535110278733284,326.540802001953,1,1.44,0.035,2,1,0
734,1,59,90,17.9758807860051,1.28086884574495,0.11516134840943,329.183013916016,1,1.44,0.035,2,1,0
735,1,67,140,1.54470327636563,0.5,0.134379758279909,721.281005859375,1,1.44,0.035,1,1,0
736,1,67,139,50.3765618125163,0.5,0.212603293357274,712.573791503906,1,1.44,0.035,2,1,0
737,1,67,138,11.9110036548512,0.5,0.245914765160888,699.695007324219,1,1.44,0.035,2,1,0
738,1,66,138,38.4655581577788,0.5,0.212816059601302,700.066223144531,1,1.44,0.035,2,1,0
739,1,66,137,50.37656181263,0.5,0.229097663347927,688.239624023438,1,1.44,0.035,2,1,0
740,1,66,136,51.7234035723539,0.5,0.237292657099468,676.75341796875,1,1.44,0.035,2,1,0
741,1,66,135,39.2418448439957,0.5,0.29485609314519,664.189208984375,1,1.44,0.035,2,1,0
742,1,65,135,39.9300516958369,0.5,0.340113666519641,660.948974609375,1,1.44,0.035,2,1,0
743,1,65,134,24.5573238069317,0.5,0.418975674728015,641.464233398438,1,1.44,0.035,2,1,0
744,1,64,134,51.5206539056776,0.5,0.410713444847068,637.793579101562,1,1.44,0.035,2,1,0
745,1,64,133,16.0660436136681,0.5,0.44724993338377,614.301025390625,1,1.44,0.035,2,1,0
746,1,63,133,58.3422284862848,0.5,0.435552386263402,607.005187988281,1,1.44,0.035,2,1,0
747,1,63,132,8.83663748627116,0.5,0.427429187684104,586.071594238281,1,1.44,0.035,2,1,0
748,1,62,132,66.1295668456753,0.684653196881458,0.38182282095396,575.968017578125,1,1.44,0.035,2,1,0
749,1,62,131,1.48282901554494,0.695970545353753,0.316358455695527,558.615600585938,1,1.44,0.035,2,1,0
750,1,61,131,62.6693710267887,0.760345316287278,0.28568901035071,557.49462890625,1,1.44,0.035,2,1,0
751,1,61,130,17.1351392121463,0.770551750371122,0.282497234777356,543.501159667969,1,1.44,0.035,2,1,0
752,1,60,130,46.6505785908292,0.910013736160065,0.282563034597973,548.136352539062,1,1.44,0.035,2,1,0
753,1,60,129,53.1951860428663,1,0.318532263067663,535.140563964844,1,1.44,0.035,2,1,0
754,1,60,128,9.14285373084639,1.0155048005795,0.333609253762147,523.582580566406,1,1.44,0.035,2,1,0
755,1,59,128,45.0689710048677,1.03077640640442,0.406836251042451,541.397583007812,1,1.44,0.035,2,1,0
756,1,59,127,50.4668026272844,1.05326872164704,0.413890310254246,525.480773925781,1,1.44,0.035,2,1,0
757,1,58,127,15.598587239905,1.06800046816469,0.439496020987925,538.142822265625,1,1.44,0.035,2,1,0
758,1,58,126,55.3547016919616,1.08253175473055,0.391212257789749,518.315002441406,1,1.44,0.035,2,1,0
759,1,58,125,51.9604850529471,1.08972473588517,0.326287390997447,502.017791748047,1,1.44,0.035,2,1,0
760,1,58,124,16.6812002420778,1.09687054842402,0.260752867379118,488.262390136719,1,1.44,0.035,2,1,0
761,1,57,124,35.2792848108693,1.11803398874989,0.284370596758363,493.313201904297,1,1.44,0.035,2,1,0
762,1,57,123,56.8455820439915,1.125,0.234112190130799,481.36279296875,1,1.44,0.035,2,1,0
763,1,57,122,24.9587742127088,1.13192314226718,0.231551400979791,470.653015136719,1,1.44,0.035,2,1,0
764,1,56,122,40.3743813920953,1.18585412256314,0.230921634602394,473.618804931641,1,1.44,0.035,2,1,0
765,1,56,121,37.3058983024705,1.19242400177118,0.220852303728461,462.092712402344,1,1.44,0.035,2,1,0
766,1,55,121,28.0272573023336,1.23743686707646,0.210142204262425,461.807403564453,1,1.44,0.035,2,1,0
767,1,55,120,60.115633982072,1.6393596310755,0.187234875627837,451.412811279297,1,1.44,0.035,2,1,0
768,1,55,119,26.547112710039,1.68170300588421,0.178570498441202,443.423217773438,1,1.44,0.035,2,1,0
769,1,54,119,23.712828549836,1.69096865730859,0.265499302008359,454.336181640625,1,1.44,0.035,2,1,0
770,1,54,118,50.259941259875,1.69558249578132,0.317941524820719,448.113403320312,1,1.44,0.035,2,1,0
771,1,54,117,50.470176908274,1.70934929139717,0.268553513185692,434.264801025391,1,1.44,0.035,2,1,0
772,1,54,116,61.2480565772656,2.69548233160598,0.103565441777536,425.048706054688,1,1.44,0.035,2,1,0
773,1,53,116,1.32607577123934,2.70127284812179,0.294446040587067,428.062377929688,1,1.44,0.035,2,1,0
774,1,53,115,64.9197846864766,2.70416345659799,0.15054045603882,418.107757568359,1,1.44,0.035,2,1,0
775,1,52,115,24.4669132413092,2.71569512280005,0.259465768279632,419.982788085938,1,1.44,0.035,2,1,0
776,1,52,114,30.9521552278238,2.73290138863443,0.136630109224669,411.944274902344,1,1.44,0.035,2,1,0
777,1,51,114,44.0720153105631,2.73575857852991,0.205242274515055,418.926391601562,1,1.44,0.035,2,1,0
778,1,51,113,50.7660971200138,2.73861278752583,0.146081507750695,411.867614746094,1,1.44,0.035,2,1,0
779,1,51,112,50.0063285133258,2.764168048437,0.127282484741626,407.004211425781,1,1.44,0.035,2,1,0
780,1,51,111,50.0063285133406,2.76699295264733,0.135285854885111,402.104187011719,1,1.44,0.035,2,1,0
781,1,51,110,50.0063285133406,2.77545041389681,0.126440425023611,396.211761474609,1,1.44,0.035,2,1,0
782,1,51,109,50.0063285133406,2.78107443266087,0.10158239386862,392.202758789062,1,1.44,0.035,2,1,0
783,1,51,108,50.0063285133406,2.78668710120099,0.0910009507034561,389.577392578125,1,1.44,0.035,2,1,0
784,1,51,107,50.0772726643133,2.79508497187474,0.102650601841947,386.343139648438,1,1.44,0.035,2,1,0
785,1,51,106,50.5983716021758,2.80345768650073,0.10749704079168,383.48095703125,1,1.44,0.035,2,1,0
786,1,51,105,50.7968856440269,2.80902563178053,0.087272498623787,381.318206787109,1,1.44,0.035,2,1,0
787,1,51,104,53.0697445380708,2.8118054698005,0.0680771158666157,379.178588867188,1,1.44,0.035,2,1,0
788,1,51,103,26.0099349575426,2.81458256229943,0.0566690075925632,377.3671875,1,1.44,0.035,2,1,0
789,1,52,103,36.0947071941288,2.81735691739616,0.0939298980499228,373.041809082031,1,1.44,0.035,2,1,0
790,1,52,102,36.2370361521734,2.82289744765905,0.0890345705339112,372.273803710938,1,1.44,0.035,2,1,0
791,1,53,102,54.1643377233967,2.82566363886433,0.0840475897412854,366.966796875,1,1.44,0.035,2,1,0
792,1,54,102,43.0546949229438,2.83394601218866,0.0669967815027976,363.868804931641,1,1.44,0.035,2,1,0
793,1,54,101,11.1867589984391,2.85317805262833,0.0836875087693458,363.694213867188,1,1.44,0.035,2,1,0
794,1,55,101,62.8836197641259,2.85591491469896,0.0798050447052398,359.827606201172,1,1.44,0.035,2,1,0
795,1,56,101,8.37629218093631,3.07459346906221,0.072392934406045,355.744476318359,1,1.44,0.035,2,1,0
796,1,56,100,54.5073275831896,3.08220700148449,0.109314079090678,355.417663574219,1,1.44,0.035,2,1,0
797,1,57,100,24.0859101496793,3.08474066981327,0.0700310123847433,350.745483398438,1,1.44,0.035,2,1,0
798,1,57,99,47.2735260772369,3.09485460078499,0.0768172468543338,350.509399414062,1,1.44,0.035,2,1,0
799,1,58,99,22.4019961120521,3.15980616494113,0.0597675309118413,347.360229492188,1,1.44,0.035,2,1,0
800,1,58,98,54.1998409257935,3.16227766016838,0.0734642818264022,346.239624023438,1,1.44,0.035,2,1,0
801,1,59,98,9.82443960361967,3.44827855603343,0.0445737525715569,343.160003662109,1,1.44,0.035,2,1,0
802,1,59,97,52.4730213884541,3.45054343546056,0.0553136071562316,341.644317626953,1,1.44,0.035,2,1,0
803,1,59,96,50.573032242887,3.4708608442287,0.0555752770960155,339.903778076172,1,1.44,0.035,2,1,0
804,1,59,95,50.6599196646533,3.48882143423821,0.0596831325387369,337.925201416016,1,1.44,0.035,2,1,0
805,1,59,94,51.3149671777694,3.5133673306388,0.0593031472095863,335.237213134766,1,1.44,0.035,2,1,0
806,1,59,93,50.6237733669816,3.53111172295638,0.0618253503667303,333.509399414062,1,1.44,0.035,2,1,0
807,1,59,92,52.3948118242157,3.53774292452123,0.082994339398425,331.520385742188,1,1.44,0.035,2,1,0
808,1,59,91,53.006453165953,3.54215682882619,0.111889025660674,330.277404785156,1,1.44,0.035,2,1,0
809,1,59,90,33.1188428061238,3.5487673916446,0.11516134840943,329.183013916016,1,1.44,0.035,2,1,0
810,1,23,84,3.67603841961281,0.661437827766148,0.131945556492662,414.9248046875,1,1.44,0.035,1,1,0
811,1,24,84,51.894272278247,0.866025403784439,0.118386546510205,409.365814208984,1,1.44,0.035,2,1,0
812,1,25,84,28.0546535795076,0.910013736160065,0.142054180170862,404.048004150391,1,1.44,0.035,2,1,0
813,1,25,83,31.3859195556987,0.960143218483576,0.160547743506032,400.221801757812,1,1.44,0.035,2,1,0
814,1,26,83,53.7841493674974,0.968245836551854,0.141588340249357,392.433807373047,1,1.44,0.035,2,1,0
815,1,26,82,9.61300628878568,1.0155048005795,0.162006730885585,392.414794921875,1,1.44,0.035,2,1,0
816,1,27,82,54.915280461598,1.02316909648406,0.109386943302227,384.625,1,1.44,0.035,2,1,0
817,1,28,82,51.765030118393,1.15920231193696,0.092685550858255,381.542205810547,1,1.44,0.035,2,1,0
818,1,29,82,27.4593402569774,1.17924764150708,0.147129291692731,379.538208007812,1,1.44,0.035,2,1,0
819,1,29,81,27.7282659823613,1.22474487139159,0.0884213362349567,375.459808349609,1,1.44,0.035,2,1,0
820,1,30,81,56.0794444347649,1.25,0.104300791687459,372.274383544922,1,1.44,0.035,2,1,0
821,1,31,81,21.7900895042006,1.28086884574495,0.139125131120284,371.299407958984,1,1.44,0.035,2,1,0
822,1,31,80,39.5447158955191,1.44697961284878,0.0782647663477299,366.763397216797,1,1.44,0.035,2,1,0
823,1,32,80,42.5593884281076,1.46841751555884,0.100420947726798,363.382385253906,1,1.44,0.035,2,1,0
824,1,32,79,21.9445547571559,1.48429276087974,0.0869569613003523,362.164886474609,1,1.44,0.035,2,1,0
825,1,33,79,58.8565924429455,1.51038074669932,0.0610040861379612,358.703094482422,1,1.44,0.035,2,1,0
826,1,34,79,50.3077000013995,1.52069063257456,0.12201497912941,357.918121337891,1,1.44,0.035,2,1,0
827,1,35,79,50.0649111858122,1.53602571593056,0.18061605042788,359.158905029297,1,1.44,0.035,2,1,0
828,1,36,79,50.0061033647175,1.54616460960662,0.195789569758187,360.266204833984,1,1.44,0.035,2,1,0
829,1,37,79,50.0061033647184,1.55623744974859,0.189833605674666,358.148010253906,1,1.44,0.035,2,1,0
830,1,38,79,51.5247004866069,1.56624551076771,0.190587816119706,356.275207519531,1,1.44,0.035,2,1,0
831,1,39,79,51.3251975688052,1.57122563624707,0.180045609466797,353.225799560547,1,1.44,0.035,2,1,0
832,1,40,79,54.0861907538044,1.58113883008419,0.154799469414679,350.716979980469,1,1.44,0.035,2,1,0
833,1,41,79,20.7911383737424,1.59589316685046,0.152569041144733,348.106597900391,1,1.44,0.035,2,1,0
834,1,41,78,46.1996410749568,1.84136498283203,0.0533887126363811,341.667205810547,1,1.44,0.035,2,1,0
835,1,42,78,35.6700735401644,1.85404962177392,0.0821374282299166,340.169952392578,1,1.44,0.035,2,1,0
836,1,42,77,19.4322824303834,1.86245805321892,0.082465422207512,339.821136474609,1,1.44,0.035,2,1,0
837,1,43,78,50.493507823888,1.87082869338697,0.13201394752963,341.060394287109,1,1.44,0.035,2,1,0
838,1,44,78,51.0629675939268,1.87916204729661,0.147167708946176,343.081024169922,1,1.44,0.035,2,1,0
839,1,45,78,52.3595455630249,1.88331489666492,0.13993265441829,341.789611816406,1,1.44,0.035,2,1,0
840,1,46,78,52.5964640423462,1.89159324380269,0.148374371207508,336.91259765625,1,1.44,0.035,2,1,0
841,1,47,79,9.18837644908109,1.89571886101289,0.135589538808428,334.705596923828,1,1.44,0.035,2,1,0
842,1,47,78,41.2284652386949,1.90394327646598,0.113902214401823,330.705596923828,1,1.44,0.035,2,1,0
843,1,48,78,50.3004709541559,2.37170824512628,0.046636275983956,327.169799804688,1,1.44,0.035,2,1,0
844,1,49,78,52.3444180803569,2.47487373415292,0.0221144982351287,326.120391845703,1,1.44,0.035,2,1,0
845,1,50,78,47.0309298073543,2.48746859276655,0.0357718333043149,325.011596679688,1,1.44,0.035,2,1,0
846,1,50,77,20.9162679565975,2.49060735564641,0.0835936816525852,326.149810791016,1,1.44,0.035,2,1,0
847,1,51,77,39.5021478496782,2.5,0.0511372012182538,323.668395996094,1,1.44,0.035,2,1,0
848,1,51,76,56.8034355401749,2.50935748748559,0.134996668825236,327.035736083984,1,1.44,0.035,2,1,0
849,1,52,76,1.32873447655959,2.51868020995124,0.102510814084447,321.403747558594,1,1.44,0.035,2,1,0
850,1,52,75,57.7297090903669,2.52487623459052,0.160023086455952,324.424072265625,1,1.44,0.035,2,1,0
851,1,52,74,39.9544957921827,2.52796855201959,0.196268842503237,327.727783203125,1,1.44,0.035,2,1,0
