model_run;c1;c2;c3;c4;rch;offset;complete;ME;50E;MAE;50AE;RBIAS;r_rank;r_lin;n_5m
464;57.805943;5.529671;5.529671;5.529671;0.785394;0.0;0;-47.14599699246257;-18.373000715684583;47.47430190159954;18.373000715684583;-1.09370458045313;0.20044593143431833;0.18531554452469937;0.024390243902439025
465;69.9806;80.97882;80.97882;5.8145547;1.1027899;0.0;0;-50.30974558888829;-18.134523495574797;50.675273014514794;18.134523495574797;-1.0911011813537932;0.20044593143431833;0.18531554452469937;0.04878048780487805
466;64.92683;79.61691;38.395153;38.395153;1.1108304;0.0;0;-49.0836851138218;-15.784153885107514;49.47316451072577;15.784153885107514;-1.1157097049176927;0.20044593143431833;0.18531554452469937;0.04878048780487805
467;94.060036;14.147929;14.147929;4.335011;0.8618613;0.0;0;-46.907361167667595;-17.82067159846511;47.35113528492751;17.82067159846511;-1.1352401026833696;0.20044593143431833;0.18531554452469937;0.07317073170731707
468;14.852414;51.84288;46.800037;12.791965;1.2269708;0.0;0;-50.464248446135116;-17.708604359280685;50.733246953181286;17.708604359280685;-1.0723714265978128;0.20044593143431833;0.18531554452469937;0.024390243902439025
469;50.84019;9.671583;9.671583;9.671583;0.7762557;0.0;0;-49.590583149687355;-19.24962428031384;49.92280369114726;19.24962428031384;-1.095113075722461;0.20044593143431833;0.18531554452469942;0.024390243902439025
470;40.409397;63.260796;23.58979;22.312847;1.1179795;0.0;0;-47.60437880619926;-14.914595480993853;48.03036270571509;14.914595480993853;-1.1274668713540776;0.20044593143431833;0.18531554452469937;0.12195121951219512
471;47.42213;6.302372;6.302372;6.302372;1.2342392;0.0;0;-43.51608246316703;-16.788069495011143;44.032582203444655;16.788069495011143;-1.1614002953500069;0.20044593143431833;0.18531554452469937;0.07317073170731707
472;11.93056;94.44864;76.73695;65.55164;0.9045749;0.0;0;-52.40560545996196;-18.168993539985394;52.583570756461896;18.168993539985394;-1.0396257968165203;0.20044593143431833;0.18531554452469937;0.04878048780487805
473;13.41812;20.780996;20.780996;20.780996;1.2062327;0.0;0;-50.472623041418245;-19.54010997498503;50.821256178634584;19.54010997498503;-1.1010168638143627;0.20044593143431833;0.18531554452469937;0.024390243902439025
474;27.814774;68.29263;39.77301;39.77301;1.1632181;0.0;0;-49.45224466485091;-15.434162395375807;49.897063559292114;15.434162395375807;-1.1356159203281297;0.20044593143431833;0.18531554452469937;0.07317073170731707
475;30.477413;12.837859;6.689708;6.689708;1.1220547;0.0;0;-44.71167042191751;-13.717916687138427;45.11989030667843;13.717916687138427;-1.1224508609595598;0.20044593143431833;0.18531554452469937;0.0975609756097561
476;42.796043;20.967548;20.967548;20.967548;1.2268958;0.0;0;-50.602364698052696;-19.583090512113017;50.88479064771437;19.583090512113017;-1.0772014228393891;0.20044593143431833;0.18531554452469942;0.024390243902439025
477;61.102646;45.100456;43.38381;43.38381;1.0770285;0.0;0;-51.96108679956712;-19.51932579301777;52.25097708022454;19.51932579301777;-1.079886423378039;0.20044593143431833;0.18531554452469937;0.024390243902439025
478;63.466564;57.313885;19.705925;11.057518;0.99744034;0.0;0;-46.45908143836367;-14.097249612892966;46.93544724889265;14.097249612892966;-1.1196786708499609;0.20044593143431833;0.18531554452469942;0.14634146341463414
479;41.18697;99.88634;89.61553;30.117308;1.0878406;0.0;0;-50.12968175734056;-18.399354717372404;50.417237045912685;18.399354717372404;-1.0790465014867994;0.20044593143431833;0.18531554452469942;0.024390243902439025
480;40.884224;2.6023636;2.6023636;2.6023636;0.9559119;0.0;0;-36.25605126963556;-15.71130926803525;36.973896693237435;15.71130926803525;-1.216750824711485;0.20044593143431833;0.18531554452469937;0.14634146341463414
481;21.770676;0.04143882;0.04143882;0.04143882;0.9124436;0.0;0;971.596870837618;679.5879795258547;976.5236609381515;679.5879795258547;-243.09915473784315;-0.40820348638236853;-0.5293146999219233;0.024390243902439025
482;58.834743;35.043205;35.043205;35.043205;0.7911228;0.0;0;-52.32227333072083;-19.777486578555255;52.5679171828073;19.777486578555255;-1.0639705047760843;0.20044593143431833;0.18531554452469942;0.024390243902439025
483;31.71092;36.621975;36.621975;12.604779;0.9390043;0.0;0;-51.8599756929024;-21.385963567418997;51.8599756929024;21.385963567418997;-1.0;;;0.04878048780487805
484;3.6156228;88.38489;26.15101;10.070773;1.1515975;0.0;0;-44.198724626833055;-7.833919552621921;46.370881535752424;11.179007969898691;-1.7059235298441473;0.4371185542344132;0.2767229063595624;0.2682926829268293
485;41.84582;91.25913;63.51926;63.51926;1.2227179;0.0;0;-50.85692909679267;-16.930786328558696;51.195159610737846;16.930786328558696;-1.097274927785216;0.20044593143431833;0.18531554452469937;0.024390243902439025
486;47.418526;88.053696;12.873033;11.83873;1.2375759;0.0;0;-44.11847953131889;-12.609550783865501;44.87545212112786;12.609550783865501;-1.1479223285149072;0.20044593143431833;0.18531554452469942;0.2926829268292683
487;22.56703;14.326444;6.949957;6.949957;0.85326296;0.0;0;-45.757651330100884;-13.78533801058947;46.22340272422244;13.78533801058947;-1.1431455667156034;0.20044593143431833;0.18531554452469942;0.0975609756097561
488;57.25007;41.216362;41.216362;35.2076;1.0357159;0.0;0;-51.58086825572137;-19.93176692200751;51.92010895799661;19.93176692200751;-1.0976383034463302;0.20044593143431833;0.18531554452469937;0.024390243902439025
489;56.58153;74.59106;63.64062;63.64062;1.0378741;0.0;0;-52.69370209399066;-18.52140006467866;52.840568763414176;18.52140006467866;-1.028439284522376;0.20044593143431833;0.18531554452469942;0.04878048780487805
490;70.2032;31.26798;25.329731;25.329731;0.8380238;0.0;0;-50.979963638826256;-17.971638482584012;51.25543825460753;17.971638482584012;-1.0747009529079496;0.20044593143431833;0.18531554452469942;0.024390243902439025
491;64.79837;66.32717;45.008896;5.952429;1.040814;0.0;0;-48.37535110977697;-15.18236915122165;48.81885435775646;15.18236915122165;-1.1080068710661384;0.20044593143431833;0.18531554452469942;0.04878048780487805
492;65.24678;23.721914;23.721914;23.721914;0.9313814;0.0;0;-52.27212705451629;-19.571563682105193;52.437371538232625;19.571563682105193;-1.0350499829632085;0.20044593143431833;0.18531554452469942;0.04878048780487805
493;31.628254;32.34869;32.34869;32.34869;1.2212032;0.0;0;-51.506956724551;-19.707356328808146;51.803902388098024;19.707356328808146;-1.082424320862726;0.20044593143431833;0.18531554452469942;0.024390243902439025
494;78.745346;86.04436;86.04436;29.829763;0.8776011;0.0;0;-50.733589509341286;-19.55820087971955;51.01627904041456;19.55820087971955;-1.077296235922106;0.20044593143431833;0.18531554452469942;0.024390243902439025
495;54.918945;25.0584;25.0584;25.0584;1.1674806;0.0;0;-50.99979239851849;-19.93639212987702;51.32156238098087;19.93639212987702;-1.0913538966944232;0.20044593143431833;0.18531554452469942;0.024390243902439025
496;43.147507;96.43276;34.42219;34.42219;1.1984278;0.0;0;-50.99953731112096;-32.266358256093724;51.481091867411386;32.266358256093724;-1.0;;;0.12195121951219512
497;62.60499;30.632893;30.632893;30.332045;1.1179361;0.0;0;-51.609807955131835;-19.58516006305524;51.877261157505636;19.58516006305524;-1.07181556380448;0.20044593143431833;0.18531554452469937;0.024390243902439025
498;36.07213;2.3625758;2.3625758;2.3625758;0.85733867;0.0;0;-36.53479758522676;-15.718712875071816;37.239435543655105;15.718712875071816;-1.2144328364652925;0.20044593143431833;0.18531554452469937;0.14634146341463414
499;51.278797;25.497541;25.497541;15.641488;0.88018453;0.0;0;-51.53018664307061;-18.862893552721232;51.74370795512011;18.862893552721232;-1.0524156799228908;0.20044593143431833;0.18531554452469942;0.04878048780487805
500;73.6732;17.128782;17.128782;17.128782;1.235559;0.0;0;-50.39618255182527;-18.954994217798486;50.63378640648053;18.954994217798486;-1.0610784307984038;0.20044593143431833;0.18531554452469937;0.04878048780487805
501;88.641426;50.68763;5.2331276;5.2331276;0.7879145;0.0;0;-43.009070641475255;-11.73059176520053;44.05890311148584;11.73059176520053;-1.1634384432258622;0.20044593143431833;0.18531554452469937;0.3170731707317073
502;92.10651;11.280479;11.280479;11.280479;0.80854297;0.0;0;-50.2473685309467;-19.583518136102015;50.51775706865237;19.583518136102015;-1.0728714356504148;0.20044593143431833;0.18531554452469942;0.024390243902439025
503;50.368256;62.608627;61.659203;61.659203;1.2392849;0.0;0;-52.281657663835354;-19.77230420189963;52.5649746202717;19.77230420189963;-1.0775219276068395;0.20044593143431833;0.18531554452469942;0.024390243902439025
504;52.03231;87.49116;77.51227;17.649696;1.1384474;0.0;0;-50.982135414846866;-18.522783567858056;51.04754812809496;18.522783567858056;-1.0;;;0.04878048780487805
505;79.989044;36.258263;36.258263;36.258263;1.123192;0.0;0;-51.40859487923238;-19.93722876193553;51.73136906423975;19.93722876193553;-1.091715119203943;0.20044593143431833;0.18531554452469942;0.024390243902439025
506;31.451925;16.857588;16.857588;16.857588;0.8301039;0.0;0;-50.952856021126436;-19.77742318754099;51.278360057148966;19.77742318754099;-1.092697076120154;0.20044593143431833;0.18531554452469937;0.024390243902439025
507;83.73986;40.0085;8.484967;8.484967;0.9944694;0.0;0;-44.524337654457526;-13.207136382291282;45.06347038359692;13.207136382291282;-1.137831339242155;0.20044593143431833;0.18531554452469937;0.24390243902439024
508;49.419224;78.59882;1.7386898;1.7386898;1.1703813;0.0;0;-40.45575582126187;-9.547769327767242;42.70392982792588;10.207137542909521;0.44415017516917865;0.33366073497299287;0.22462062174139572;0.2682926829268293
509;11.594514;59.15285;59.15285;32.66087;0.9144353;0.0;0;-50.352856170575116;-19.80385784927057;50.68088192613877;19.80385784927057;-1.0936041658955256;0.20044593143431833;0.18531554452469937;0.024390243902439025
510;7.215194;10.12331;10.12331;8.575725;0.84638256;0.0;0;-48.300320988232116;-17.116481990071037;48.92069340563892;17.116481990071037;-1.1987644200387306;0.20044593143431833;0.18531554452469942;0.07317073170731707
511;84.200905;53.723343;53.723343;53.723343;0.75547266;0.0;0;-52.764813731897966;-19.83658554572611;53.00013938602057;19.83658554572611;-1.0602589374424969;0.20044593143431833;0.18531554452469937;0.04878048780487805
512;5.566236;46.813858;16.287218;16.287218;1.0612712;0.0;0;-47.24592708150662;-15.524255404847764;47.582588464435815;15.524255404847764;-1.0928935784251526;0.20044593143431833;0.18531554452469942;0.12195121951219512
513;28.068338;32.717953;32.717953;32.717953;0.8969052;0.0;0;-51.939217618347975;-19.936519504732303;52.267363417344704;19.936519504732303;-1.093647346815911;0.20044593143431833;0.18531554452469937;0.024390243902439025
514;33.419662;11.024958;11.024958;11.024958;1.1818362;0.0;0;-48.05749647689602;-17.875702697497616;48.472916090994005;17.875702697497616;-1.1250406814215916;0.20044593143431833;0.18531554452469937;0.07317073170731707
515;17.307714;98.11138;17.168083;17.168083;0.89175904;0.0;0;-45.51210430436757;-13.737568361070657;46.078259823805595;13.737568361070657;-1.128614107054463;0.20044593143431833;0.18531554452469937;0.2926829268292683
516;31.396198;17.612572;6.162075;6.162075;0.8257879;0.0;0;-45.0772536761059;-13.893103486782081;45.50665830466819;13.893103486782081;-1.1263820351446021;0.20044593143431833;0.18531554452469937;0.14634146341463414
517;74.27183;19.282362;19.282362;19.282362;1.2302238;0.0;0;-50.362864806758374;-19.58293220692019;50.651784765672645;19.58293220692019;-1.0795373881591437;0.20044593143431833;0.18531554452469942;0.024390243902439025
518;1.4781375;14.566813;14.566813;14.566813;1.2323885;0.0;0;-49.987361189440136;-18.394828150653893;50.22267499360091;18.394828150653893;-1.0602546748831492;0.20044593143431833;0.18531554452469937;0.04878048780487805
519;82.71907;57.0236;57.0236;57.0236;1.0925119;0.0;0;-52.237462140499744;-19.93676413969831;52.50225318378141;19.93676413969831;-1.0708579564046425;0.20044593143431833;0.18531554452469942;0.024390243902439025
520;85.656235;44.37252;44.37252;8.810349;1.2141929;0.0;0;-48.12421053079115;-18.047444474496984;48.59576070069876;18.047444474496984;-1.145231449042896;0.20044593143431833;0.18531554452469942;0.07317073170731707
521;37.232433;24.963223;24.963223;24.963223;0.83091676;0.0;0;-51.65074286912366;-19.93660715706855;51.98083667970869;19.93660715706855;-1.0943480676396389;0.20044593143431833;0.18531554452469937;0.024390243902439025
522;15.369754;42.948044;1.9255322;1.9255322;0.9801704;0.0;0;-40.12375835234127;-9.55416325145768;41.99219318252468;9.91832189961903;-0.4031281593275706;0.33366073497299287;0.20525665902543241;0.2682926829268293
523;60.08803;67.35545;48.04389;12.726231;0.85207945;0.0;0;-42.21110898527636;-14.749541914999355;45.880563355740584;16.2863179850132;-2.2888437684632894;0.5173863420936227;0.336341258009725;0.14634146341463414
524;11.976059;28.177237;28.177237;28.177237;0.9893916;0.0;0;-52.401871381544225;-19.57304278623465;52.56924864288065;19.57304278623465;-1.0358171661256432;0.20044593143431833;0.18531554452469942;0.04878048780487805
525;36.498287;91.52543;43.370773;43.370773;1.145589;0.0;0;-49.10886698073209;-15.444357861290257;49.52278624462865;15.444357861290257;-1.1245009892373519;0.20044593143431833;0.18531554452469937;0.07317073170731707
526;95.84333;30.64156;30.64156;30.64156;1.1724639;0.0;0;-51.466561048694786;-19.936374598498247;51.75601204187816;19.936374598498247;-1.0797284069255135;0.20044593143431833;0.18531554452469942;0.024390243902439025
527;99.54649;19.825922;19.825922;19.825922;0.75208217;0.0;0;-51.33985283899536;-19.937064930414635;51.6544873612893;19.937064930414635;-1.088787194547007;0.20044593143431833;0.18531554452469937;0.024390243902439025
528;77.21277;95.45724;10.954618;10.954618;0.9447517;0.0;0;-44.018510056989335;-12.470756454335316;44.94970438689356;12.470756454335316;-1.1507440580043173;0.20044593143431833;0.18531554452469937;0.2926829268292683
529;31.10304;81.05795;50.932114;28.582588;1.2470343;0.0;0;-48.87353490327184;-15.040158279136875;49.297835991677694;15.040158279136875;-1.1282354437270417;0.20044593143431833;0.18531554452469937;0.07317073170731707
530;68.76963;34.32033;34.32033;34.32033;1.0446575;0.0;0;-53.3952343324777;-19.93333700176126;53.451077750295056;19.93333700176126;-1.0;;;0.07317073170731707
531;70.54358;84.14477;6.5462437;6.5462437;0.898098;0.0;0;-42.92519265664087;-11.526175060531642;44.227779890553144;11.526175060531642;-1.1669591638285046;0.20044593143431833;0.18531554452469937;0.3170731707317073
532;38.79029;51.88624;34.471508;9.571183;0.9444971;0.0;0;-48.80713739149235;-15.526588178502664;49.18252319330105;15.526588178502664;-1.0969959970547083;0.20044593143431833;0.18531554452469937;0.04878048780487805
533;64.09245;34.68178;34.68178;34.68178;0.9112819;0.0;0;-52.00738240453039;-19.936561498085666;52.31671955152667;19.936561498085666;-1.0868816713948675;0.20044593143431833;0.18531554452469937;0.024390243902439025
534;1.0826572;83.96276;15.715566;15.715566;0.9737992;0.0;0;-45.46581213695841;-13.810432532631495;45.98826633112274;13.810432532631495;-1.1255137661807026;0.20044593143431833;0.18531554452469937;0.2926829268292683
535;20.913675;75.21899;34.840508;10.673349;0.9722433;0.0;0;-47.539963249377024;-14.61086110096005;47.97345945624369;14.61086110096005;-1.1019377929278367;0.20044593143431833;0.18531554452469937;0.07317073170731707
536;52.51358;29.794506;29.794506;29.794506;1.0034317;0.0;0;-51.49850555953249;-19.936773052929027;51.79807451836632;19.936773052929027;-1.0833679485317254;0.20044593143431833;0.18531554452469942;0.024390243902439025
537;16.383493;60.671783;60.671783;3.5047815;0.982253;0.0;0;-49.998869665856965;-18.12404055385292;50.38570149764347;18.12404055385292;-1.0968491909327367;0.20044593143431833;0.18531554452469937;0.04878048780487805
538;16.599028;36.945328;36.945328;36.945328;1.0080569;0.0;0;-51.970579655561515;-19.93659433571389;52.2889857217707;19.93659433571389;-1.090143859658688;0.20044593143431833;0.18531554452469942;0.024390243902439025
539;83.632065;0.115186736;0.115186736;0.115186736;0.76399446;0.0;0;247.77760146632667;193.10785682439774;253.67988326967713;193.10785682439774;-65.72138350303811;-0.38844669235519075;-0.47793914992428554;0.024390243902439025
540;98.91341;96.18195;92.53384;36.827293;0.77721345;0.0;0;-54.96892206310295;-25.24402111386607;54.96892206310295;25.24402111386607;-1.0;;;0.04878048780487805
541;55.601383;54.96741;47.348972;47.348972;0.93557197;0.0;0;-51.44003221535278;-18.37354268649034;51.70702023386906;18.37354268649034;-1.0716482321429124;0.20044593143431833;0.18531554452469942;0.024390243902439025
542;83.908585;59.847275;16.03584;16.03584;1.1924708;0.0;0;-46.08938880832303;-14.32563982971618;46.54387902754373;14.32563982971618;-1.120438643040979;0.20044593143431833;0.18531554452469942;0.21951219512195122
543;99.032265;59.993145;59.993145;54.099213;1.1454161;0.0;0;-52.0844047112869;-19.93324866850989;52.40039230534483;19.93324866850989;-1.089273909085417;0.20044593143431833;0.18531554452469942;0.024390243902439025
