r10_2;r110_2;r0011_2;r10_3;r110_3;r0011_3;r10_4;r110_4;r0011_4;z10;z0011;m0011;m110;complete;ME;MAE;RBIAS;r
3.174486;3.2479393;37.7784;3.4367368;6.2008076;16.596146;0.91191435;5.7205677;89.557526;0.5104469;3.4796958;40.424984;4.3378835;0;;;;
2.6497405;1.2114348;4.4611654;0.53040373;7.61532;80.71303;2.6521912;6.5489254;66.60308;2.1769865;9.259159;53.24571;8.835698;0;;;;
4.0103936;2.8450441;18.651203;4.123251;9.996412;3.839528;1.2963469;2.0017483;95.31399;3.7500324;2.8221781;33.456726;9.020709;0;;;;
1.3670903;1.3447359;81.10995;3.937026;4.6917343;37.720684;2.8323114;8.865394;53.557484;3.7495503;5.922423;29.510996;2.0901413;0;;;;
4.116719;2.899647;48.786816;3.1795223;5.701829;24.564804;1.0630004;1.8711965;91.27288;2.2725995;6.624949;40.282486;9.9181185;0;;;;
0.11499941;0.9414384;95.5326;2.2345011;6.8603497;98.10643;1.1571664;4.5658917;76.89222;2.2869716;1.3063321;47.88767;7.7449102;0;;;;
3.136419;4.7120395;9.304694;0.8529207;9.285024;8.733049;0.3293154;5.508835;82.44884;3.0542176;2.145191;57.531025;4.1007204;0;;;;
4.6803102;4.4458957;61.9784;2.577402;8.173149;72.26903;4.95184;6.2390976;99.15409;4.6722565;5.8991036;57.5122;4.6286073;0;;;;
3.9605138;1.7508994;72.27843;0.87992954;1.579796;48.32476;0.65416664;3.8719487;30.92196;0.8352994;2.6281245;49.808327;1.6381735;0;;;;
4.2828074;3.9056482;62.49713;3.0643961;7.4165525;81.8325;2.1365323;7.417756;63.17765;2.0840728;4.7723374;68.885025;8.057369;0;;;;
2.045078;0.5679702;53.45788;1.6188272;3.2674198;22.21021;2.146034;4.0722384;26.388817;4.5378366;7.3522124;38.58777;3.7434566;0;;;;
4.138771;3.7277684;58.251534;1.3118007;3.2941153;85.67422;1.5877686;3.2742128;85.53588;2.7886596;6.6282744;32.142223;4.077664;0;;;;
2.7990751;1.4840497;69.26541;2.2611518;5.925144;95.08636;3.9905524;5.078588;59.00166;3.98521;8.868195;24.493319;5.6510243;0;;;;
3.1308472;0.7646447;86.46309;2.9454927;7.266708;22.097645;1.7546904;2.0208924;18.407663;2.3668902;9.290548;10.456541;5.5514793;0;;;;
0.38868517;3.423137;34.29812;1.900574;2.4330504;25.031738;3.1647065;9.695423;42.703316;4.6131535;9.339372;17.128632;2.8591413;0;;;;
1.0876033;2.4020534;46.505753;4.8216567;3.8306034;96.40309;2.760702;5.950878;18.99256;4.462299;4.5315156;22.81317;1.1027085;0;;;;
2.7997255;2.697684;63.955048;0.12889841;7.445089;43.97861;4.3337417;2.2964838;46.337185;2.2851558;2.0973022;36.444363;7.423216;0;;;;
0.38812518;2.650596;32.10738;4.573019;2.368018;83.689064;4.1154647;8.164613;8.681094;0.124551676;7.0044217;69.84827;4.9370694;0;;;;
3.7330894;0.3912951;18.699503;0.10335184;8.647376;84.40052;1.1679418;7.483415;96.56281;2.8741865;9.271071;54.73128;7.4669337;0;;;;
4.2162795;0.35176322;96.6507;1.1618885;5.1043854;31.774403;3.7755477;4.8745594;60.06512;1.0992079;7.9233756;62.370026;4.4903154;0;;;;
4.6097755;3.0457208;20.27816;4.982121;6.2739124;18.699722;3.9835854;9.853315;99.075554;1.2787218;7.273212;14.332764;4.3479366;0;;;;
0.5986655;3.1569366;24.040577;3.6676674;1.7235856;37.286495;4.6040096;5.505535;18.202915;2.205722;8.223365;3.6371944;9.158791;0;;;;
4.7046294;0.33115533;62.249924;3.258042;9.590511;59.59838;4.819766;2.9147637;39.057133;2.3049464;4.6883335;2.1867669;3.4177737;0;;;;
0.43133804;1.9543527;8.659463;3.657855;9.16779;50.21149;3.711148;8.1213;93.19267;4.317231;5.5158587;36.1788;4.445468;0;;;;
2.4228754;3.1029713;4.3707175;2.1006513;2.7107084;73.942894;2.3046627;9.358681;69.50452;0.2533149;2.798927;9.992363;4.1838655;0;;;;
4.21723;3.3177352;7.3373466;3.9426277;6.9679203;55.332092;1.5355563;3.3613577;7.9337454;1.545891;7.0438857;14.875897;2.7551022;0;;;;
0.4445246;4.158551;13.203101;0.85885334;8.138055;80.745964;4.3368483;1.0604881;88.43531;3.1983597;4.131809;14.081538;2.82342;0;;;;
0.18933226;2.1615882;43.49049;3.9900727;2.0977066;11.289848;4.586217;6.4835205;19.694689;3.1477065;3.4071624;50.534225;9.515641;0;;;;
0.22224382;2.786463;83.0968;4.7036805;6.197082;44.470352;0.5780498;7.5950203;26.919285;1.6570574;3.2560885;66.81929;1.8631486;0;;;;
2.6052241;2.9349458;34.855217;4.3026657;8.654085;2.5902128;2.8161814;3.3476932;73.44372;0.9719278;5.596406;10.240098;7.3975997;0;;;;
4.076824;1.6290219;43.32561;3.7243388;5.5604267;12.959904;0.73305196;9.672905;71.35844;1.4573789;5.8597684;9.266158;2.0246115;0;;;;
0.7243907;0.36374447;60.42486;3.2917488;9.314068;33.81922;1.3327407;2.5087352;66.39887;4.4724417;8.43617;24.418444;2.420884;0;;;;
0.71059024;0.120707035;30.912298;2.6533515;1.430217;90.24979;1.977661;8.21041;1.5352062;1.388026;9.2469845;45.358753;7.5940995;0;;;;
2.8858795;4.1970143;43.82125;2.0365942;9.272896;38.635372;1.6247046;8.886791;25.688763;2.509586;3.7823439;27.113144;6.6664233;0;;;;
1.2480484;1.081136;39.244858;4.3417025;9.794963;28.073212;3.6083949;2.5379584;35.14471;4.7173386;3.9864218;20.93485;4.1822066;0;;;;
3.6780474;3.188248;34.84647;3.272547;2.4034789;67.40807;0.48693457;5.5120945;40.63305;0.68024874;3.530722;9.832829;3.2045376;0;;;;
4.7532134;2.9275327;39.450924;2.2310116;4.878552;70.64363;3.1074903;1.2524214;8.31955;4.366602;3.7184958;33.143196;4.762161;0;;;;
3.8535638;2.058202;2.1006534;3.9454794;6.5868845;48.651535;2.9489312;6.7770023;67.862434;3.7425413;7.5563803;4.397632;8.854952;0;;;;
4.3981595;4.1841173;88.73981;0.3651084;9.0391445;29.563356;3.9572554;5.9183135;89.233734;2.4785676;6.6618857;44.71635;7.530439;0;;;;
2.6459718;3.522168;97.75733;4.0842843;2.4357355;30.879236;0.5737246;8.004447;98.97754;4.7498264;1.7005092;57.999283;9.078227;0;;;;
4.1783648;0.21143317;86.38712;4.0724406;4.006252;19.369062;1.7297627;5.511499;80.00006;0.4646168;6.1528244;67.863396;3.58932;0;;;;
0.9962256;3.905801;1.5684851;1.2197942;8.181368;36.896347;3.5158067;4.1849585;21.057386;4.287503;8.629533;23.915361;5.1888847;0;;;;
0.43490466;2.5842943;75.33767;0.28459078;4.690041;17.657097;3.587267;2.230046;51.617294;1.0686432;1.541784;58.10682;7.005953;0;;;;
3.3141701;1.8003945;57.736916;3.597169;6.4444914;64.64935;2.3031664;1.4596626;91.65778;1.8355788;9.149253;36.46966;8.837346;0;;;;
0.35456726;3.6617348;10.323317;1.079371;6.0400496;89.57429;2.3626702;5.759488;7.5929894;0.6995299;3.31121;20.201454;6.4822226;0;;;;
4.473159;3.4617217;93.35306;4.980507;9.758545;26.171053;4.8283005;9.269957;23.604616;2.526917;3.9498556;8.55775;1.4393348;0;;;;
3.4886153;1.6218823;77.8455;0.14499398;2.273781;24.9793;1.6985171;7.8940434;27.208786;0.9285331;4.595482;32.394417;5.0147414;0;;;;
4.765784;4.9168906;15.384333;1.2259808;9.535965;89.917114;0.835562;4.538086;61.347984;1.3500136;2.2805517;60.97266;8.743948;0;;;;
1.6380446;3.2786715;96.4401;0.30610573;6.0773563;57.23528;4.768926;9.853533;95.20047;0.3921617;1.8862265;66.43125;8.096996;0;;;;
2.4821758;3.0683205;13.493676;3.935013;9.13737;73.24775;4.06708;2.6560006;48.776398;1.5949829;3.1656268;33.416763;9.6062;0;;;;
3.7342827;0.44241378;46.01331;2.935608;2.0614793;89.02431;1.2616084;9.978661;56.825848;0.9028936;1.0485142;54.571552;7.7275043;0;;;;
1.2896171;1.468662;16.738598;4.257329;6.773527;66.832306;4.300559;3.071222;64.34633;3.4582005;6.195266;16.483986;2.4520032;0;;;;
2.7550592;2.2901726;15.868889;4.8168054;8.56099;74.503426;1.3362769;2.5139675;85.30182;3.2270687;2.2102818;52.594772;2.8136811;0;;;;
3.3313897;3.1900659;96.81277;3.089563;8.081934;39.30775;4.154493;8.724991;29.346724;3.3607605;1.8401436;3.4629316;4.1104283;0;;;;
4.8961625;2.6125417;57.640156;1.2355921;1.0894449;93.878654;3.1799574;5.2196817;62.99865;3.4124641;6.0690856;30.437181;2.0361416;0;;;;
3.749046;3.8388615;26.658318;0.55398226;5.069849;70.6861;2.464643;9.026718;92.60472;0.60549015;6.333614;54.325527;7.2399864;0;;;;
0.6788412;1.3865818;77.86354;4.3446794;2.0381205;8.097766;4.6475573;7.7323623;93.95448;1.1477637;6.93901;26.929457;4.2253766;0;;;;
2.429134;3.5405693;87.64919;1.301055;2.375426;59.92644;4.0659027;2.4105704;38.881634;3.7136219;5.533979;9.019541;2.7664168;0;;;;
2.9849768;4.1013255;91.84279;4.4782395;7.3565893;10.371015;0.7366329;2.0973184;12.067629;2.4627094;8.958907;68.03233;3.122803;0;;;;
0.8184534;3.8487449;93.36551;4.4036093;9.609216;52.689785;3.557288;5.0208993;92.51477;3.1874824;2.1237423;22.326057;9.467371;0;;;;
2.2166338;3.8771482;90.6526;3.1762652;6.7068768;9.760257;3.9685595;6.0539036;92.17558;0.37735638;8.076612;4.8705745;7.926039;0;;;;
1.4916285;4.453685;64.25431;3.0595796;1.9213935;63.096867;2.7515254;4.808927;10.627152;1.9929252;4.700811;29.749453;3.8915856;0;;;;
0.68225497;0.51247483;34.904198;4.75905;3.1959693;46.180218;1.4527351;2.907899;9.052995;2.2462223;9.131105;49.39462;8.041542;0;;;;
2.6090055;3.5162387;92.6312;3.804474;4.4098697;55.754837;1.2489176;2.9577737;19.328695;3.4925206;3.110773;28.093658;9.2821665;0;;;;
0.9116021;4.8465233;13.127156;3.4480808;2.128218;65.24611;4.8733153;5.589181;65.03804;4.5691;9.529773;63.24375;7.9244366;0;;;;
2.9936333;2.9108882;17.711182;2.2351296;8.631713;25.784458;2.240288;1.1286943;30.959507;2.91522;8.804562;16.489838;4.5108166;0;;;;
0.931515;1.1648499;43.948925;2.4715924;2.7505467;32.632587;2.6422424;4.9505334;24.779741;3.829451;2.5585322;41.35395;2.5978572;0;;;;
3.645615;4.9938936;29.082829;2.0057135;2.1659596;48.724735;3.031012;1.2990257;80.16339;3.253135;4.9142675;9.274894;8.0925865;0;;;;
1.0566839;0.9559187;61.95755;4.736973;7.5311623;57.064835;0.5930939;8.858214;25.144867;4.558536;3.187682;10.028646;1.4987897;0;;;;
4.491797;1.7442328;90.62489;3.2267842;2.1414912;92.44098;0.49834743;6.581004;96.08131;4.0728493;2.278401;15.28023;3.5871599;0;;;;
0.22842585;0.94310474;49.612103;3.9237816;4.692875;35.838406;1.0708709;2.4416955;44.40538;1.3118014;4.492166;16.801184;1.6996517;0;;;;
2.657787;2.376113;55.833187;0.28227872;5.6395745;59.5813;0.42011243;7.917101;42.836803;1.1892862;5.8164563;46.849087;3.2185454;0;;;;
1.6685133;2.1524925;42.89024;4.276889;1.7220637;92.33197;4.5025144;5.433547;94.419876;4.5682807;4.614214;59.703056;3.8326497;0;;;;
1.202875;2.5070803;71.04935;2.1464276;6.002094;72.06484;0.82531893;5.5963597;12.892867;3.0274987;3.9852495;60.854065;4.278706;0;;;;
2.4108536;4.6471186;10.968189;3.7120857;5.321476;33.505844;1.210189;3.3051455;12.3793335;2.3031247;3.950938;44.72358;2.2827308;0;;;;
4.225896;2.4437895;5.8103986;0.29612404;7.0157466;42.05591;2.7328207;4.543808;43.92372;3.530685;2.4492834;29.668127;6.5213594;0;;;;
4.5848584;2.621669;64.49251;4.4799786;2.9723134;87.999626;4.4914007;8.903385;59.119617;1.4804094;3.0047143;19.998571;9.662342;0;;;;
1.5859182;4.444742;53.952976;3.3332434;4.2096624;44.33097;0.34025297;2.3248038;51.29846;4.0621166;5.7647734;21.936356;2.0377736;0;;;;
0.8557938;4.107014;41.328445;2.341754;6.936898;25.95233;1.1582749;6.6133637;95.53637;2.6859374;2.4315872;32.79612;7.3989253;0;;;;
3.628688;1.2746379;34.065273;1.5874346;1.3203696;52.78399;3.615017;2.9520938;99.32312;4.3678093;8.465375;44.771076;2.6253316;0;;;;
2.9517937;0.16333719;6.128937;1.6240183;2.0421546;19.413822;2.643981;5.003239;5.045603;3.2541265;7.6254945;39.758255;6.786623;0;;;;
1.0849792;3.184548;68.37506;1.5866508;3.5519664;58.62248;3.01314;5.797191;17.382627;1.3750688;9.899685;53.790268;2.4771273;0;;;;
3.8254495;4.239764;42.725285;0.7420267;1.9572073;99.15867;0.18307364;2.0961075;55.80934;4.8307495;3.8506684;10.725614;8.990891;0;;;;
2.642759;2.8089654;45.081535;2.3726668;1.3556123;96.9587;4.347346;1.706593;95.06286;2.0719116;2.6415544;9.677613;1.2130073;0;;;;
3.3016365;1.1347669;89.45104;2.3220832;9.886442;61.766148;2.9358296;5.356533;28.710915;3.8530722;1.679651;69.373924;2.959501;0;;;;
1.8607613;3.73264;74.01724;2.1184897;5.10184;88.74167;4.188402;4.6840925;37.340294;1.3521141;4.1496086;23.486147;6.894218;0;;;;
2.251578;3.3807425;22.724873;3.5451617;5.803156;81.70013;4.82235;9.288959;23.87493;2.1436844;9.288501;68.054375;7.068422;0;;;;
0.98367625;2.8686595;66.05949;2.1570928;3.2941442;95.116234;3.6875913;7.2819657;96.77509;3.7175949;6.320762;21.681328;5.1191893;0;;;;
3.8069277;4.330347;14.093277;0.5361182;1.0691851;87.43652;0.2519514;9.071313;16.231806;3.5116699;9.626868;6.3948154;3.206265;0;;;;
0.8693555;3.9427876;20.212322;4.275092;7.756518;90.083405;3.5864944;9.354741;56.891773;4.701069;9.226139;36.511017;6.5977097;0;;;;
3.9136827;3.3729653;71.700775;2.1829941;7.513777;23.725197;2.8610063;1.1715897;3.2724538;4.009328;4.4176745;15.42094;9.924293;0;;;;
4.0102386;3.3573174;13.463151;3.3108997;9.752867;16.643854;0.60734403;8.918751;60.5656;1.6885;4.941292;63.167797;6.756727;0;;;;
3.7583447;3.3447928;28.7392;4.656492;1.1899188;5.35321;1.4250926;9.626284;39.85283;4.33014;3.6942034;31.407486;2.6037104;0;;;;
0.19517165;2.6733072;89.90797;3.860334;2.2331867;66.271286;0.9273207;5.0737867;56.99941;4.61324;7.6771884;31.987804;9.246881;0;;;;
1.4383527;2.3732162;74.09323;2.7401145;7.4092693;93.41707;4.631723;6.723889;8.945121;4.7750735;6.124514;28.493217;7.4270215;0;;;;
2.394855;3.5770423;93.016495;2.7706091;3.9706628;99.39115;3.9968884;4.1137958;10.015916;4.512253;1.5707983;9.551165;6.39683;0;;;;
3.0181675;3.091423;88.3015;4.262702;1.5739582;85.38191;3.5341842;1.8879182;10.131987;3.5073016;9.268084;44.382202;2.593553;0;;;;
4.6041884;2.5009048;31.945362;4.1357985;3.7086232;83.270035;3.8402712;3.3634431;83.68335;3.9994936;8.069385;12.513973;3.672667;0;;;;
1.9404693;0.72064066;63.605366;0.97539836;1.7894523;52.369396;3.0461056;1.7248974;72.69353;3.2744784;9.39667;45.500416;5.2978797;0;;;;
4.3876143;3.5394511;38.49087;3.1698554;8.538452;45.743855;4.2908063;5.3811173;13.709066;1.6666013;3.2451284;29.21302;6.36129;0;;;;
0.9008035;3.265393;70.01333;4.3420067;8.892399;64.391335;1.2201799;6.8822827;32.288593;4.098869;7.7769294;60.004704;4.164542;0;;;;
1.9192743;1.7770172;35.497246;4.0362062;6.7320094;3.2480404;1.3274723;1.0470352;44.2068;1.2150844;6.7047043;37.390854;6.83256;0;;;;
0.35618186;1.8459835;1.1304199;0.7111085;4.4703755;79.63803;2.9995732;3.0597725;10.764931;2.2133875;2.1086333;62.41023;2.4826102;0;;;;
3.7381976;1.3089397;10.299883;2.2348948;7.919103;66.09088;4.0696635;1.6639167;84.15741;1.783156;3.3361354;3.7205384;8.382618;0;;;;
0.8381985;4.8133845;77.33022;2.6393423;6.6843123;17.834854;4.1953635;9.691684;36.9307;0.9435275;2.7258615;51.329235;2.5418398;0;;;;
1.3593981;4.3149867;9.316519;1.3632668;8.127838;63.93399;4.8836403;8.228002;67.37857;4.0146546;2.3804111;40.000904;9.604762;0;;;;
3.898643;2.8491402;60.342846;3.429547;5.598166;60.347477;3.8351958;1.2789011;64.55559;2.41244;6.844476;13.4878845;7.521624;0;;;;
2.7201118;2.0681005;85.920074;2.4335098;9.625104;79.01199;1.2404405;8.325891;91.51583;2.6822383;8.794497;9.190907;7.9309382;0;;;;
0.16846633;3.7104437;74.369026;1.5577927;3.6103032;83.91027;1.2301877;8.445361;74.45156;2.5599968;9.890828;52.12569;3.955343;0;;;;
0.110952504;2.685868;41.93044;1.7506362;6.4376645;26.088526;2.2833848;8.247158;4.408512;3.4779046;2.935253;27.535458;3.8032491;0;;;;
2.602237;4.88167;21.651817;4.297675;8.272473;81.633286;3.2857387;8.905773;16.35187;0.9618917;7.068054;7.1932597;8.32902;0;;;;
1.594282;0.3701008;92.331215;4.344379;9.044855;19.027487;2.6136608;5.2158337;45.043278;2.5539563;1.7047817;49.26394;8.508338;0;;;;
0.9835261;0.2680001;57.07357;4.080641;9.520735;40.027065;0.4306175;3.1547208;10.208967;1.3752223;3.151318;21.781437;6.2694235;0;;;;
3.1066103;2.886194;41.136585;4.577957;4.5550985;49.772022;2.461314;8.834032;39.791176;4.8611193;8.626396;22.402075;4.4623346;0;;;;
1.2193387;1.0960681;94.26371;4.766302;7.2940845;80.688194;4.1037836;8.511822;97.7642;0.39486593;9.473676;7.5829997;6.033978;0;;;;
3.001815;3.0610905;22.286757;2.5099568;3.6117742;90.207;1.2775426;3.4723842;21.341337;4.649166;9.735927;30.736109;7.3360114;0;;;;
1.9584031;3.9289727;44.785904;0.5738478;6.8444138;2.7044468;3.21166;6.2264733;70.76833;0.39358622;5.180215;64.09328;8.097074;0;;;;
1.0150565;0.7767378;11.755925;4.020348;2.6580367;73.987206;1.4216256;6.012447;26.733952;0.6354064;7.6223025;60.494946;5.055882;0;;;;
0.7767132;2.2589803;13.363146;3.2038164;4.793061;87.87459;2.8227782;5.3877563;4.3820047;4.540696;4.3221564;24.511417;8.145861;0;;;;
1.2606169;3.4744687;40.46103;1.9645343;9.282134;95.47623;3.5347965;6.477512;10.742382;3.2744756;7.3090186;22.862583;6.7826586;0;;;;
0.24617733;4.1859317;70.26637;4.8801126;8.298157;27.52103;1.115389;1.755727;11.285596;1.6896342;2.3697197;60.91014;8.593333;0;;;;
1.6098222;2.5320861;34.5505;1.7595575;5.4685555;18.123077;3.7237809;5.091794;30.602398;2.9829836;2.0990524;52.29234;8.218356;0;;;;
4.519578;1.1101526;69.2702;4.5474067;2.3216078;50.395542;3.4149406;3.5188472;96.0945;0.9141479;9.854301;15.856742;4.7091045;0;;;;
4.1736746;2.9704163;80.71386;3.0036638;4.5871444;90.199326;1.6325238;1.021354;62.445427;0.41784903;3.8037431;63.083103;7.9209476;0;;;;
1.9228184;2.3271337;87.88021;0.27954572;2.2481108;32.245743;4.485376;5.672573;13.176687;0.34122023;9.074516;64.01488;6.444146;0;;;;
2.9215848;3.8824346;5.427231;4.315642;1.6167487;51.00101;3.9245193;4.282334;7.955365;1.4231118;1.2045698;25.149841;6.970009;0;;;;
2.8800666;2.8223226;77.599434;3.8348386;9.158603;99.559944;2.6535506;4.881141;97.1067;0.97905815;8.483253;62.713074;3.0480933;0;;;;
4.160814;1.4691719;15.56707;3.248189;5.422883;46.147198;0.5051545;2.0021558;17.96483;2.0762663;9.430176;47.126087;7.962801;0;;;;
1.2578214;3.7965252;70.12797;3.111477;1.8044984;63.196808;2.2590454;5.550585;27.775414;4.3956685;1.1399679;61.54217;2.0405247;0;;;;
1.5522987;2.6369603;37.794582;1.1722939;7.4500175;99.56397;1.7162676;3.431133;84.32686;1.954919;4.503357;28.207338;2.7525375;0;;;;
1.5787486;0.9699781;71.07153;1.150982;1.6676335;37.358597;1.3859825;1.0052387;55.934517;2.052965;8.27444;29.073837;4.1550384;0;;;;
0.30026296;2.8590543;22.1686;0.2429449;4.565489;28.02007;3.2535105;8.020099;23.440645;0.6917877;1.0403112;36.191334;7.8512444;0;;;;
1.6419705;4.7467685;64.85408;0.85527354;3.072615;28.991215;4.616478;6.650548;66.78133;4.9446445;3.7437844;19.922691;4.7385864;0;;;;
4.4017773;3.5570297;13.425895;1.7487582;2.4816725;62.084316;0.8181159;5.751244;37.781357;0.8117053;3.3240316;38.539024;6.564218;0;;;;
4.5687394;1.5641365;17.80481;2.749552;5.801943;17.107677;3.7340224;6.5985126;58.575417;1.7577097;2.203497;36.620846;9.257646;0;;;;
0.6372132;3.5832787;61.83173;0.7409619;7.4772067;17.287489;3.1464028;3.9129992;10.580543;4.7341356;1.7917392;14.790536;7.4105687;0;;;;
2.344487;1.4847709;34.340378;2.8321037;5.3847075;26.7532;3.368458;2.1073303;88.13976;2.329133;3.2407453;62.897;8.48586;0;;;;
1.9686096;2.7591753;70.67403;1.3902686;8.387222;54.552605;4.2414093;4.212343;59.95216;1.7566979;2.799512;9.112955;2.200088;0;;;;
2.49786;2.6803193;68.83079;1.3444095;9.256482;84.5734;1.939724;8.099907;1.4291676;3.604294;9.7696295;61.99588;1.5469402;0;;;;
2.8181257;1.3122153;62.541763;4.7449265;8.26463;53.397804;2.9398162;6.4743943;56.348557;0.2618365;1.1989207;38.576687;3.1776385;0;;;;
0.19926792;1.8046179;73.32352;4.962488;9.608425;78.48151;1.4564357;8.121184;36.845158;1.6738653;2.1656432;34.77968;9.074696;0;;;;
4.226987;4.716689;79.59959;4.0760493;9.361323;95.79815;1.4926369;9.120534;90.64693;2.9431367;8.264302;60.376675;7.5692873;0;;;;
4.870954;1.3279328;91.2309;0.3665207;8.492652;74.26015;2.6150842;3.2469163;14.716428;4.9559445;7.862432;32.820076;4.4279094;0;;;;
3.3016837;4.0250325;8.971067;3.6702955;3.6336935;64.63606;0.13577074;9.229852;34.037666;4.8409743;5.214276;22.598795;9.195526;0;;;;
3.336216;3.3701158;57.58335;0.9742861;2.5689886;1.8112463;1.3157649;6.9633913;76.68969;3.168318;4.4674854;12.740435;6.898478;0;;;;
2.6871014;2.7098827;75.12891;2.8891845;7.5431023;45.392727;0.842981;6.0470037;23.298122;1.7665522;4.1171374;48.772625;8.200768;0;;;;
1.7379397;0.77382284;22.477203;4.4791965;8.609761;27.5369;0.68735284;5.528886;32.00233;2.7952597;9.761339;58.648304;1.7909781;0;;;;
0.82999134;1.1023967;27.098494;1.9629586;8.408112;51.72986;1.9846805;5.218482;77.35294;4.6759596;8.803099;36.69492;8.485266;0;;;;
2.9619105;0.97699034;27.42947;4.6513243;6.792602;95.157364;0.6113729;1.6650814;71.52079;3.3691463;3.3558512;21.21;5.4073777;0;;;;
0.32021287;2.975292;57.660965;3.571024;8.468814;32.724297;0.8560175;1.4917638;36.60857;0.83110356;5.1502013;65.97628;1.7625601;0;;;;
4.140063;4.869578;37.250885;1.5749578;7.3644958;16.917425;3.3767068;3.9787774;47.27402;4.8605657;7.7135715;45.966156;1.3500834;0;;;;
2.1624672;4.3984723;66.94338;0.5650943;6.9882927;82.763725;3.2915764;2.831996;55.68279;4.520808;8.423352;39.05016;6.097938;0;;;;
2.1322956;0.22373423;61.413727;4.0952215;1.4191885;99.06772;4.7305894;1.779504;88.907845;1.1622108;2.0978448;55.86438;6.282807;0;;;;
1.7031372;1.4412605;66.05407;2.344491;5.144271;78.22703;4.6093388;1.2199354;66.4891;3.3185434;9.602319;24.718452;2.6303904;0;;;;
4.849834;0.87056154;25.979445;0.4561981;1.304615;14.700808;4.3823075;9.805491;59.657387;4.403309;8.374229;52.06925;3.7617643;0;;;;
0.95709306;4.880821;76.969765;0.60529953;1.8313304;55.51879;3.4856763;2.9088457;81.28287;1.1805483;5.531943;25.846588;4.5493617;0;;;;
0.8414083;1.2544901;66.73952;4.838111;5.869042;41.113834;1.4062879;9.862209;31.128399;4.6258464;5.5055466;19.547432;1.0970314;0;;;;
0.9111044;1.0864346;13.934312;1.2907096;1.4273113;63.709843;0.9729729;5.900515;44.953453;0.9822438;5.563841;17.823462;9.732532;0;;;;
3.3267846;3.142289;20.817112;4.8362966;9.218984;67.1926;4.752147;2.7264926;68.97875;1.8501315;8.342072;62.083126;8.46662;0;;;;
4.960287;2.8253143;30.79555;3.437682;5.0530686;80.90193;4.802182;2.30771;40.98382;4.7213073;5.9180393;56.772278;3.2525175;0;;;;
1.2538283;1.2066723;93.668106;1.5724064;7.2997;24.768564;2.5717292;2.807241;48.428894;4.738665;8.31294;16.160461;8.599838;0;;;;
4.537525;3.3847878;33.308636;1.9802666;2.3301566;96.503174;2.787227;4.274001;16.877996;0.21409197;8.771833;6.7732477;6.484088;0;;;;
1.4652212;0.5753353;2.9680293;3.9074883;8.628357;22.254223;0.12632711;2.8449237;61.39221;4.345328;7.322299;12.512779;2.6099446;0;;;;
3.2747097;0.19490843;15.020948;2.2335334;5.3026023;13.285703;0.82806945;8.452193;64.38324;3.499244;1.421881;22.913977;8.107612;0;;;;
