[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
-8_1_1;-7_1_1;-6_1_1;-5_1_1;-7_2_1;-5_2_1;-4_2_1;1-3_2_1;1.8-3_2_1;3-3_2_1;4-3_2_1;-7_3_1;-5_3_1;-4_3_1;1-3_3_1;1.8-3_3_1;3-3_3_1;4-3_3_1;-7_4_1;-5_4_1;-4_4_1;1.8-3_4_1;-8_1_2;-7_1_2;-6_1_2;-5_1_2;-7_2_2;-5_2_2;-4_2_2;1-3_2_2;1.8-3_2_2;3-3_2_2;4-3_2_2;-7_3_2;-5_3_2;-4_3_2;1-3_3_2;1.8-3_3_2;3-3_3_2;4-3_3_2;-7_4_2;-5_4_2;-4_4_2;1.8-3_4_2;rch;offset;complete
694.96625;965.48303;342.53815;22.184391;641.1361;74.98117;7.006575;1.2241561;0.9807565;0.94285727;0.80785376;326.60577;19.84736;7.13913;0.21978842;0.10685611;0.38703218;0.80785376;21.244757;19.84736;7.3302407;0.10685611;960.744;920.9763;753.17474;66.29923;512.618;96.82864;0.97804755;1.619633;1.5563593;0.21424235;0.71365255;512.618;75.76314;5.27348;1.3294533;0.8719612;0.21424235;0.70947605;42.43151;75.76314;0.53778315;0.43212795;1.2410836;0.0;0
689.9811;696.20667;713.23615;39.19528;376.6708;51.985386;3.566882;1.545872;0.38932315;0.8844614;1.5723301;250.86276;51.985386;4.5472016;1.545872;0.38932315;0.7487506;0.8242861;37.242832;51.985386;2.0311422;0.38932315;474.10474;880.40546;711.80756;64.48398;188.69588;31.486128;8.69681;1.865949;0.8709481;0.25625214;1.6240832;188.69588;29.814472;7.7095814;1.865949;0.8709481;0.25625214;1.6240832;38.22198;29.814472;0.20365357;0.8709481;1.0191139;0.0;0
543.7766;848.1481;781.8692;18.424768;387.39706;17.971613;5.026023;1.366874;0.6978608;0.91022176;1.166397;258.00644;17.971613;7.7469273;0.9198745;0.6978608;0.91022176;0.47076535;99.00712;17.971613;9.755686;0.6978608;993.8967;525.1169;62.68702;84.6533;943.75037;90.51756;9.417428;0.15380327;0.11522223;1.302439;0.24807848;248.19907;69.22154;3.5154006;0.054396126;0.11522223;1.302439;0.24807848;34.34347;69.22154;9.836283;0.11522223;0.8879913;0.0;0
935.6082;545.1936;780.44165;83.38496;725.50024;40.28268;7.983083;1.6745856;0.73265505;0.12380862;1.4644402;391.73944;40.28268;8.852346;1.2946573;0.49201426;0.12380862;1.1398033;50.149376;40.28268;4.968737;0.09959374;640.57086;794.61694;49.432285;45.77559;813.83575;14.197254;7.3809752;1.356645;0.5115581;0.21264929;1.547878;532.2146;14.197254;1.7436984;0.9098579;0.5115581;0.21264929;1.0397333;19.258783;14.197254;9.88552;0.5115581;0.9822428;0.0;0
391.5601;246.64934;276.7652;12.08493;606.1324;51.48385;8.760852;0.085682526;1.16382;0.11601233;1.4941357;403.68417;20.653168;4.6882324;0.085682526;1.16382;0.11601233;1.4941357;62.08961;20.653168;7.588809;0.48295885;792.7635;246.61208;969.5265;47.712494;742.51385;80.75666;4.422564;0.6627397;0.30781585;0.13556805;0.78977203;724.14166;2.3003669;5.1602855;0.6627397;0.30781585;0.13556805;0.78977203;26.137281;2.3003669;0.13531585;0.30781585;1.0972309;0.0;0
837.50433;715.75104;657.3679;87.365425;523.19366;99.598076;1.1610105;0.8662798;0.8084007;0.13092718;1.3797915;348.447;80.64107;3.6999044;0.8662798;0.8084007;0.13092718;0.23886736;87.75555;18.32512;9.173437;0.8084007;263.2878;594.6448;20.16986;48.22811;877.7815;98.788055;4.287881;0.5034162;0.18143111;0.095309295;0.62584686;877.7815;85.955284;7.6362333;0.10711332;0.18143111;0.095309295;0.62584686;42.79914;72.98987;8.632011;0.18143111;0.87489575;0.0;0
84.388016;505.5623;156.61476;4.6871133;887.45355;48.088203;0.1816874;0.17112254;1.6383762;1.4705179;1.5179632;723.94055;28.309425;7.1953936;0.17112254;1.6383762;0.8495245;1.5179632;90.995224;28.309425;2.5107188;0.35890827;374.28433;469.08185;293.7982;84.77223;622.2252;61.042435;0.49063334;0.22122478;1.0316879;0.40903026;1.0585756;622.2252;6.7835217;1.4474874;0.22122478;1.0316879;0.40903026;0.015690437;88.69824;6.7835217;6.4216323;0.01146394;1.02018;0.0;0
742.4328;185.08038;500.46542;30.030832;117.03251;15.208844;3.742183;0.81638247;1.2567571;1.2069001;0.44493547;77.94365;14.002928;9.655869;0.81638247;1.2567571;0.76754904;0.44493547;40.68638;14.002928;9.880035;0.20164283;12.175486;831.9288;785.7206;27.753242;736.0069;8.066114;5.282899;1.0954485;0.7685722;1.0632907;1.5677655;645.5484;8.066114;9.183885;1.0954485;0.21655372;1.0632907;1.2243785;32.153263;8.066114;8.277125;0.21655372;0.97797924;0.0;0
988.5629;418.3056;12.602967;14.074683;475.06985;55.567257;3.915267;1.1260432;0.51172763;0.28156382;0.2064372;249.76352;34.28299;1.7697123;0.2151002;0.51172763;0.28156382;0.15401459;85.814354;34.28299;6.5100236;0.51172763;777.95044;902.19806;527.4228;91.83737;503.16013;37.6533;8.383985;1.5550007;1.0355145;1.4721614;0.9721607;23.324837;37.6533;9.643796;1.536276;0.9029889;1.4721614;0.7585919;7.767171;37.6533;2.0998793;0.9029889;1.2042677;0.0;0
848.13226;638.4918;201.6509;68.55803;246.67607;22.099236;7.7355704;1.191612;0.81014097;0.8676718;0.33090466;124.90143;2.0761511;7.467133;1.191612;0.81014097;0.8676718;0.33090466;39.22577;2.0761511;2.6845868;0.81014097;374.02972;771.2792;247.62172;24.683958;178.56758;82.98505;4.5121045;1.9810804;0.9745414;0.05423915;0.8569169;178.56758;37.668396;4.5166826;0.11591713;0.10696144;0.05423915;0.8569169;57.73455;34.42807;9.912524;0.10696144;1.1884793;0.0;0
583.86804;737.9785;635.41675;51.28094;46.43977;87.968605;0.09588631;1.8502889;1.4492615;1.8864473;1.6194152;30.928886;64.52914;0.045204002;1.1809361;1.4288925;0.6505369;0.12708516;10.299319;57.238552;5.125677;0.0999403;74.00599;280.60886;984.48303;55.608475;980.32556;10.836396;2.020659;0.1946038;1.3077066;1.6849346;1.5905098;158.26518;10.836396;0.4413507;0.1946038;0.6282078;1.4794011;1.5905098;71.17513;2.5576298;2.0675893;0.6282078;0.8424403;0.0;0
630.4984;250.78859;875.6179;93.940025;979.24335;83.42341;7.6423926;1.844227;0.49207005;0.14758722;1.9125658;959.51654;6.873558;9.812209;1.0958456;0.49207005;0.14758722;1.3826705;81.58144;6.873558;2.9344797;0.49207005;82.94722;30.204632;693.8598;33.914886;897.3361;91.96283;2.4560585;1.2878988;0.88432324;1.7112356;1.5626584;803.78217;91.96283;3.3595736;1.2878988;0.25513178;1.27443;0.44671214;72.80007;32.645702;9.682633;0.25513178;0.7876937;0.0;0
359.75665;877.23737;58.538017;36.681458;736.6866;12.951847;5.3679013;0.62647533;0.19235134;0.38641182;1.8742874;423.48575;12.951847;7.9707336;0.5526344;0.19235134;0.117359735;0.15202622;62.23039;12.951847;7.5796022;0.19235134;310.9839;953.53174;441.57373;79.00359;365.96335;48.96697;5.4158163;1.137805;0.8418633;1.2167685;1.1944326;365.96335;41.365723;2.8186805;1.0414308;0.2541576;0.863151;1.1944326;43.861946;14.608541;4.315973;0.2541576;1.1905856;0.0;0
682.69037;385.75558;562.9673;4.1708345;224.02367;58.878693;6.9812756;1.4011468;1.425179;0.785333;0.03554442;149.19977;58.878693;9.461856;1.0269545;1.425179;0.785333;0.03554442;68.465416;51.9788;7.999774;1.2933161;983.06866;466.88312;871.0332;98.68728;284.88098;64.82653;2.491995;0.9556491;1.1489698;0.52297413;1.0661671;284.88098;64.82653;8.646413;0.13312945;0.9107602;0.52297413;1.0661671;13.716761;64.82653;9.316677;0.9107602;1.0476019;0.0;0
772.6914;278.42535;640.4073;76.18974;408.4099;69.681076;5.097493;1.4282877;0.8192486;0.4794521;1.9901923;272.001;50.608913;1.0791773;0.051096983;0.8192486;0.4794521;0.21524188;61.260937;50.608913;3.8854535;0.8192486;22.890354;173.10512;834.0347;52.342518;975.8643;33.075806;9.175298;0.79835486;1.3967369;0.41531417;0.3392094;526.31744;33.075806;8.25293;0.79835486;0.4441448;0.41531417;0.3392094;44.7417;33.075806;9.237305;0.4441448;0.98982227;0.0;0
998.2462;203.16885;933.0671;57.992115;233.764;25.241282;7.909342;1.9147325;0.25731456;0.32547855;1.7741947;155.68683;25.241282;0.5207767;0.9668903;0.25731456;0.24816446;1.7741947;19.881613;25.241282;6.8665876;0.25731456;468.39877;786.06287;494.6368;51.23708;390.83755;5.242117;5.6905365;0.7464358;1.158124;0.6807912;1.066173;390.83755;5.242117;9.914957;0.7464358;0.46082863;0.22260453;0.5580284;51.292957;5.242117;3.284756;0.33260068;0.98781663;0.0;0
497.5383;806.12964;658.59235;82.76079;688.0067;62.674877;4.376323;0.17702909;0.9641442;1.9469354;0.40571043;458.21246;28.19964;4.374126;0.17702909;0.9641442;1.2433732;0.40571043;49.486984;28.19964;2.1191008;0.8813032;745.36633;817.96985;741.64905;52.455532;623.46545;14.243667;9.455205;1.7665999;1.7163358;1.8268555;0.19526088;319.91968;3.7836068;6.005088;1.4627819;0.3334524;1.8268555;0.19526088;25.702225;3.7836068;4.387804;0.3334524;1.0399607;0.0;0
70.691025;360.62292;112.00237;42.67124;356.9426;46.32259;3.46495;1.2381316;1.1250247;1.5352051;1.1192296;122.992775;46.32259;0.6027921;1.2381316;0.7931032;1.3632401;0.9987475;20.81428;36.769836;3.1868703;0.48123804;315.5265;450.1911;276.16757;41.955357;430.164;98.14389;8.880876;1.8575113;0.7877772;1.3802942;1.800639;225.64296;87.53772;6.1221013;0.13461348;0.7877772;0.16257563;1.141002;89.12073;6.5837293;5.037191;0.7877772;1.025327;0.0;0
599.89935;488.56503;155.2768;73.8443;920.66394;48.259663;6.3688254;0.8204545;0.06125711;1.4610561;1.9693764;822.0821;48.259663;0.55244094;0.5519257;0.06125711;0.25595635;0.48073453;14.841753;48.259663;6.427161;0.06125711;399.43204;852.9751;131.17642;72.18174;317.36725;94.18828;3.7930658;1.4236361;0.87084323;1.5964097;0.7610009;66.26072;68.54641;7.058176;0.9869392;0.16897014;0.7525279;0.67378765;31.505905;10.841555;8.804458;0.16897014;0.75187784;0.0;0
127.83391;230.59163;639.4065;17.189465;215.47966;55.173927;4.450005;0.7011832;1.584329;1.8652889;0.9472766;143.50946;36.625298;0.9262079;0.7011832;0.14722984;1.2029631;0.9472766;54.350533;36.625298;2.5449424;0.14722984;346.93365;761.0018;234.55121;76.66128;383.14325;93.40837;9.586117;1.341703;1.7104604;0.26608825;0.96945035;383.14325;47.67049;1.0482292;0.5072711;0.57068384;0.26608825;0.96945035;48.0406;40.664192;0.64010185;0.5502764;1.0738149;0.0;0
252.3174;689.23016;223.46349;99.952705;356.3279;57.056732;3.0412302;1.2388133;0.98810697;0.382218;1.9073493;281.97305;57.056732;0.6245568;0.016252546;0.5184879;0.382218;0.22802553;33.816345;57.056732;6.703591;0.5184879;58.124786;421.5015;843.6179;62.71552;615.89075;83.84936;6.6943574;0.38823345;0.19714713;1.9472252;0.78552085;100.39554;15.062122;5.5014095;0.38823345;0.19714713;0.8136917;0.78552085;67.82791;15.062122;2.7911823;0.19714713;1.2487551;0.0;0
335.49213;783.2231;929.0224;17.447332;932.49634;71.00883;9.136329;0.5662786;0.06084337;1.7805588;1.0921857;548.41754;71.00883;0.9847905;0.5662786;0.06084337;1.087563;1.0921857;41.51256;57.225033;1.474511;0.06084337;53.94884;106.211624;211.25786;6.487889;410.98364;97.32117;2.3070126;0.8788091;1.8638555;1.6178213;1.457237;189.50247;39.418137;0.6157713;0.8788091;0.698432;0.867652;0.78201073;66.640015;39.418137;3.6961954;0.698432;0.75125825;0.0;0
733.7196;346.031;921.48035;82.997086;885.8339;45.297543;7.235503;0.08137448;1.7249546;1.9655219;0.6952828;544.98315;45.297543;3.6722274;0.08137448;1.7249546;1.5951883;0.35372105;66.43064;4.4458027;6.7016444;0.72356164;784.1003;378.14056;42.826176;27.458942;771.88684;33.111126;8.350414;0.5080803;1.1904523;1.6629713;0.8949249;771.88684;31.824858;6.936939;0.5080803;0.22150789;0.3502729;0.8949249;96.29146;31.824858;7.6655893;0.22150789;1.0793728;0.0;0
191.97005;945.6286;949.1693;21.322573;300.23843;72.2913;1.9768057;1.5578074;1.1746609;1.1767706;0.32945323;142.04686;72.2913;5.0203214;1.5578074;1.1746609;0.9898502;0.32945323;51.924076;48.49853;2.8069766;0.5722046;818.05505;949.9282;547.4304;55.728756;832.0508;98.68354;7.675776;0.07221176;0.8584116;0.23012018;1.6529793;673.4464;21.512438;6.71973;0.07221176;0.8584116;0.23012018;1.5188142;53.595036;4.107434;5.9618607;0.7840486;1.0133935;0.0;0
174.09541;40.304504;300.02307;78.272545;488.23798;48.644962;7.403659;0.1827272;1.9268724;1.8074402;0.21711072;106.03008;43.998898;1.046153;0.1827272;1.0267701;0.47228143;0.21711072;61.00958;43.998898;4.4380274;1.0267701;304.21494;562.63135;209.81523;10.058048;546.0716;87.37031;3.3724625;0.6259064;1.3840524;0.20308988;1.1629343;147.99052;45.31313;5.077149;0.6259064;0.38184693;0.20308988;0.20087884;37.028564;45.31313;8.425776;0.29693222;1.0705409;0.0;0
54.5146;141.61368;719.7804;86.139114;884.8679;66.31536;2.531444;0.66311455;0.5696243;1.6340822;1.4163045;630.60846;36.16084;6.410232;0.66311455;0.5696243;0.3172821;1.4163045;70.57944;36.16084;5.696845;0.5696243;984.4216;463.27426;434.44275;60.539974;25.957642;4.1793666;2.6184149;0.511443;0.11366859;0.58277065;0.15596452;25.957642;4.1793666;8.220628;0.511443;0.11366859;0.58277065;0.15596452;8.643895;4.1793666;3.1540146;0.11366859;0.7555709;0.0;0
874.5075;592.8992;666.3838;87.67643;673.9282;26.38468;4.3184204;1.1939025;0.8310924;0.6425912;0.6618798;448.8362;26.38468;6.084714;1.1939025;0.8310924;0.46835965;0.17832154;70.23869;26.38468;1.004663;0.8310924;86.304665;208.54568;940.8922;12.791775;896.63293;62.172478;3.491099;1.7684066;1.1523432;0.8378651;0.570102;732.92206;59.408463;1.3885183;1.2248787;0.049018886;0.19419973;0.22650886;61.377514;32.0415;6.374997;0.049018886;0.76135504;0.0;0
696.5704;704.3928;45.24774;47.62427;640.90686;54.21597;2.1820462;1.2512345;1.3292464;0.6713639;0.82138765;618.6778;40.864536;2.9612625;1.2512345;1.3292464;0.6713639;0.623277;72.07886;11.995274;5.9729843;0.08492853;667.38684;328.30017;750.10895;90.45305;356.7894;81.530396;3.5549755;1.1084532;1.7041942;1.5867134;1.8113102;356.7894;75.077;7.416613;0.98187697;0.123520166;1.4385672;0.89644635;47.72216;75.077;3.3667822;0.123520166;1.1611263;0.0;0
49.547;258.17615;272.90942;42.938416;663.953;46.852776;1.1418455;1.3358675;1.8288232;1.354872;1.8750451;359.38367;46.852776;3.0425122;0.7059531;1.7086679;0.59075487;1.1126934;50.968864;46.852776;8.368347;1.1049653;335.15112;428.46176;123.84846;97.93884;622.35724;72.05518;6.224028;0.25035164;1.1159059;1.063543;0.14269216;618.0895;29.892685;9.582734;0.25035164;0.14487666;0.73722637;0.14269216;31.309626;22.97148;4.6289635;0.14487666;1.111147;0.0;0
38.009384;558.5304;214.69907;83.39574;921.7713;30.28941;3.996646;1.9890621;1.5844196;1.1087514;0.40769494;560.2969;9.701532;9.847648;1.8423465;0.5138884;1.0982016;0.40769494;73.706894;9.701532;9.4344225;0.5138884;469.01627;796.8726;889.54285;27.672878;702.4954;59.01574;5.272981;0.2861355;0.79654264;1.4161737;1.9184414;473.12466;35.74818;4.923446;0.2861355;0.79654264;0.87448776;0.7151705;10.117041;35.74818;8.77523;0.79654264;1.0201958;0.0;0
563.0875;325.2024;377.10052;57.990974;522.0021;6.324969;5.555263;0.80876034;1.2896082;0.77603346;0.7528172;347.65338;6.324969;3.0095072;0.43322688;0.14385894;0.77603346;0.7528172;34.080418;6.324969;6.846811;0.14385894;379.61304;38.026154;36.33547;56.00253;997.80164;51.48387;1.4099673;0.39896706;0.6414537;1.5705928;1.6900842;89.1034;41.887947;8.422051;0.39896706;0.6414537;0.040552415;0.52564466;78.7691;41.887947;2.871582;0.6414537;0.8614073;0.0;0
289.70905;558.54834;953.5232;62.165554;189.96207;51.06812;3.0281959;0.28361392;1.5930796;0.10363518;1.8200346;126.51474;16.377207;9.05859;0.28361392;0.15568562;0.10363518;0.041462436;78.717865;16.377207;7.2713223;0.15568562;49.16956;887.1358;372.76733;69.40847;513.41724;13.239785;9.649635;1.7661536;0.2429186;1.8225762;1.5919646;232.82494;10.623916;5.011217;0.88718504;0.2429186;0.42471576;0.81480724;39.708454;10.623916;6.7850356;0.2429186;1.0093192;0.0;0
600.7591;662.7344;847.1456;23.683105;477.99652;1.0745306;0.75927997;0.28451866;0.19873588;0.055667397;1.8817842;239.96614;1.0745306;2.0499861;0.28451866;0.19873588;0.055667397;1.4191408;81.493385;1.0745306;9.326337;0.19873588;853.5968;770.39935;573.8346;41.650013;222.69284;68.49424;6.6689734;1.6446218;1.0268723;0.78818524;1.6701701;222.69284;68.49424;1.5369618;1.5364882;1.0268723;0.78818524;1.1809497;29.61513;9.968957;5.671026;1.0268723;0.8270774;0.0;0
440.25815;973.07996;300.49036;44.671085;731.5994;39.04404;2.5038767;1.0253948;1.4511167;0.20499595;1.6074754;104.1269;37.13971;1.8036305;0.7202306;1.4511167;0.20499595;1.1092441;90.68531;7.863645;9.302542;1.4511167;797.86444;154.57014;653.93286;36.16978;906.3726;98.19069;3.2824805;0.2685989;1.65245;1.0725946;1.3190087;117.69396;82.80714;0.05363862;0.2685989;1.4246104;1.0725946;1.3190087;71.05948;7.67878;3.377072;1.3021241;1.1267079;0.0;0
924.0794;461.1399;534.7312;37.007942;497.21298;37.128426;2.4641173;0.7736415;1.1614699;0.8142441;0.77245903;331.14386;37.128426;8.603749;0.7736415;0.352249;0.06994315;0.77245903;94.917564;37.128426;6.2005243;0.352249;69.69502;601.95605;927.91113;82.079056;140.18535;76.51031;4.3195853;1.2065728;0.08139687;0.14833985;0.2080933;140.18535;22.623852;3.7473626;1.0142028;0.08139687;0.14833985;0.2080933;75.21417;22.623852;9.168116;0.08139687;1.1737182;0.0;0
294.93094;651.7339;200.34346;66.56562;320.1301;63.41195;5.9116144;1.8271958;0.5557627;0.064545706;0.25966215;182.65462;63.41195;6.0741506;0.95033735;0.5557627;0.064545706;0.25966215;56.855274;63.41195;1.2384248;0.5557627;679.6415;989.9491;434.84238;59.56417;910.9947;80.46986;3.5627255;1.1684381;0.713954;1.0682126;1.0643933;910.9947;51.319138;2.966374;0.95621073;0.713954;1.0067966;1.0643933;58.118687;33.60516;1.3444915;0.713954;1.2171009;0.0;0
682.35394;582.25885;284.65964;19.72868;669.6666;98.74415;2.8286653;1.0267543;0.48471284;0.30486178;1.5809252;445.998;60.812347;7.659136;1.0267543;0.48471284;0.30486178;0.6105554;57.946777;60.812347;5.786685;0.48471284;353.375;974.7735;434.64276;13.738818;340.66;53.29203;0.48259774;1.1366836;1.5933369;1.6900091;1.1198606;252.28769;53.29203;1.4169189;1.1366836;0.6215254;0.458172;1.1198606;91.54686;53.29203;1.0310994;0.114684634;0.75830525;0.0;0
63.513767;324.37933;74.35322;40.634617;455.72745;85.81432;5.342421;0.9093886;0.5836574;1.9364662;1.6796857;288.0188;82.46373;5.759453;0.4369849;0.5836574;1.9351523;0.047032136;44.10834;37.51923;3.4854286;0.5836574;192.31596;734.28094;649.58746;93.44131;677.8928;53.9523;6.1887407;1.0278661;0.56108224;0.16570494;0.40138403;280.1292;53.9523;3.3967774;0.947725;0.56108224;0.16570494;0.40138403;99.22492;53.9523;6.829841;0.56108224;1.1095603;0.0;0
956.30194;260.53348;646.1804;84.888336;963.1921;97.51087;4.708693;1.7260904;0.25451675;0.90665114;1.43254;158.9728;23.356634;9.729787;1.7260904;0.25451675;0.90665114;1.115801;79.96472;23.356634;9.592621;0.25451675;245.33797;975.5857;29.332401;67.66493;484.21674;63.09827;0.028390313;0.4267429;0.39387625;0.3842324;1.8412596;356.08667;52.05672;1.4432364;0.4267429;0.39387625;0.3842324;0.8073164;51.334946;36.174988;5.266095;0.39387625;0.8462597;0.0;0
980.9499;987.992;660.35156;54.689922;358.61914;95.09862;2.6709144;1.5942556;0.5537772;1.8671697;0.68140876;238.84035;79.52726;0.29976225;1.070793;0.5537772;0.29360238;0.68140876;34.24002;71.81423;7.416187;0.47233123;101.389336;488.55118;677.3357;93.755226;678.8829;33.035904;1.2152789;0.5624073;1.7190224;1.348358;1.5369465;678.8829;33.035904;1.8904402;0.5624073;0.22813748;1.34193;1.2647831;84.29285;33.035904;1.139872;0.22813748;1.0227042;0.0;0
741.6839;214.78384;840.1166;89.61479;720.3121;7.503863;7.4147596;1.430619;0.15179333;0.3880198;1.3083278;216.42334;5.2569613;1.5103588;0.86311895;0.15179333;0.3880198;1.3083278;67.5529;5.2569613;6.181043;0.15179333;156.87535;635.93164;384.6544;23.923393;313.33542;81.14016;1.4796743;0.09156456;0.20696351;0.26933184;1.3761411;313.33542;7.734277;7.0525103;0.09156456;0.20696351;0.26933184;0.88983756;87.51726;7.734277;8.511489;0.20696351;0.92918956;0.0;0
470.56033;792.3725;872.8363;23.329493;559.52124;28.266544;6.6792364;1.0594355;1.3487505;0.72347105;1.4075211;18.750368;27.790894;1.11951;0.47836578;1.3487505;0.72347105;0.20792817;6.2438726;27.790894;2.6663177;1.3487505;475.16928;498.12344;213.66945;41.621815;929.1313;71.78586;0.6841407;0.6485122;0.3528937;1.7854998;0.99302685;61.282326;31.889238;9.862013;0.306283;0.3528937;1.111787;0.99302685;14.244576;15.47377;5.362871;0.3528937;1.1019146;0.0;0
227.7935;155.12152;168.4588;44.046345;86.78912;29.76906;6.805927;0.47699752;1.0294671;1.3457084;1.7759867;57.801556;29.76906;6.7163606;0.21513562;1.0294671;0.1257765;1.177486;35.199802;7.9276137;3.3203754;1.0294671;823.8281;851.87506;239.60637;42.715263;180.29974;51.46793;4.5891824;1.8601797;1.9042575;1.0597863;1.9808645;180.29974;51.46793;1.3078612;0.68961513;0.5328288;0.32826602;0.20408425;95.043976;3.4228373;5.993175;0.5328288;1.103259;0.0;0
814.3912;806.30774;745.61053;50.09158;475.06033;7.1949525;4.341476;1.1392744;0.2640852;1.9798452;0.2869164;102.87818;7.1949525;3.1459696;0.5895102;0.03433549;1.0127784;0.2869164;33.291595;7.1949525;2.8036487;0.03433549;548.05963;320.03406;118.266106;10.715302;336.41312;38.460056;3.3442285;1.4099656;0.22126217;1.9373144;0.39794108;97.92526;25.147453;1.1448698;0.29466075;0.22126217;0.27617764;0.39794108;58.70941;25.147453;6.2315373;0.13007075;1.2169163;0.0;0
738.99054;193.87115;143.36055;40.116684;38.872105;84.68039;3.1727974;0.24037269;1.3974189;1.4026843;0.53501165;25.888823;9.163209;7.868602;0.24037269;1.3760809;1.2752005;0.05982779;24.473633;9.163209;4.9480863;1.3760809;547.7865;154.34651;348.80774;19.222641;605.8942;25.208605;1.8464835;1.4313602;1.4592466;0.32306296;1.1045957;18.372402;25.208605;6.969108;0.61503303;0.11582338;0.32306296;0.9554067;6.11801;25.208605;3.7905006;0.11582338;1.1818426;0.0;0
229.7345;967.4851;379.97787;68.4809;791.9334;89.5434;5.9115024;1.0782567;0.3642432;1.8053916;0.81336015;401.85275;26.33223;1.2496945;1.0782567;0.3642432;1.8053916;0.11823815;76.01077;26.33223;4.425431;0.3642432;810.7649;520.1252;660.1913;85.99362;621.73883;25.957039;9.549318;0.7655697;1.6572189;0.57410395;0.52366906;132.81343;7.2806764;7.219901;0.7655697;1.6572189;0.44655257;0.52366906;65.38071;1.5511732;5.7786045;0.99881095;0.9483125;0.0;0
456.70316;689.1278;520.3812;14.957109;737.1848;60.536903;9.591312;1.7043679;0.9948226;0.10774867;1.625184;151.55936;15.3271265;2.308903;1.449419;0.9948226;0.10774867;0.01610834;84.03479;15.3271265;5.375607;0.9948226;866.7949;369.9826;819.2463;21.518055;822.90466;73.15346;0.8679767;0.93022317;0.011162778;1.6885282;0.058905065;296.55167;73.15346;3.9264903;0.56875855;0.011162778;0.9168824;0.058905065;55.262383;25.513605;7.7222004;0.011162778;0.9776252;0.0;0
