model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhk;rch;offset;converged;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;E_multi
6219;487.2718;51.426697;9.442132;6.928707;32.327457;1.311354;1.9605594;8.604068;1.4516177;2.2231002;7.366748;14.7850485;1.311354;2.1685815;1.7635863;1.4516177;2.2231002;2.7274346;6.005211;0.9857152;2.0988617;1.4516177;8.975654;42.640594;1.0459609;0.0;0;;;;;;;;;;;;;;;;
6220;488.931;44.7779;7.270808;4.727715;36.18226;4.00344;1.0425246;0.61357176;9.740233;1.8371075;6.6493444;25.468061;0.61498386;2.3439848;0.4926398;5.930971;1.8371075;6.6493444;5.139018;0.61498386;2.2366192;1.765274;8.403186;92.98073;1.037548;0.0;0;;;;;;;;;;;;;;;;
6221;443.19583;50.375362;1.6180845;3.6188;31.162773;9.624126;1.6745363;5.140275;3.3519356;7.020086;8.348721;17.694622;1.185265;1.1474978;4.053315;3.3519356;1.8296102;2.8678408;6.4754124;1.185265;1.1632988;0.8101628;8.426098;113.86844;1.025961;0.0;0;;;;;;;;;;;;;;;;
6222;513.0099;50.291855;4.9279633;2.5730667;36.507664;4.9314137;0.54414564;6.3019366;6.3384657;3.5764499;0.51841;17.615387;0.5491195;0.649642;2.0748274;6.3261585;3.5764499;0.51841;10.10191;0.5491195;1.540115;1.3204378;3.2193847;45.069324;1.0143859;0.0;0;;;;;;;;;;;;;;;;
6223;429.18713;56.472458;2.6569479;9.4455;43.89682;3.7546034;1.5532563;6.131948;2.041375;1.0075482;4.5958815;18.60971;1.9328457;0.7154123;5.7814193;2.041375;1.0075482;3.7329602;16.613539;1.9328457;0.6104953;0.93722165;7.34087;204.09473;0.9871836;0.0;0;;;;;;;;;;;;;;;;
6224;501.94983;48.66978;7.2482924;4.55252;36.373444;9.041646;2.0226378;2.9791155;3.233032;0.7779599;7.4141965;23.762383;1.3094382;2.3249824;2.9791155;3.233032;0.7779599;3.6159;14.7575865;1.3094382;1.1571037;1.048993;2.034745;134.2022;1.0333464;0.0;0;;;;;;;;;;;;;;;;
6225;422.6863;48.72171;2.3684773;3.4682415;37.970043;2.1218755;1.2297586;2.4926739;5.5929065;1.3624631;4.0943713;22.540846;1.1302378;1.1614202;0.37241736;5.3979144;1.3624631;0.494588;18.500301;1.1302378;1.9385654;2.042959;2.1157455;137.91809;0.97664356;0.0;0;;;;;;;;;;;;;;;;
6226;497.1085;59.68809;9.795943;1.3781747;48.709923;9.463923;1.9789305;0.32389402;9.651464;7.7544265;2.3129668;26.88227;1.1532586;2.4554567;0.32389402;7.475931;6.6739244;2.3129668;3.0738137;1.1532586;1.7842427;2.1315475;5.3323956;26.863174;1.0041075;0.0;0;;;;;;;;;;;;;;;;
6227;462.31982;57.88928;2.6702747;7.7359786;36.941624;8.261883;1.9599373;1.6779392;3.8509057;0.5429551;0.18086866;22.631111;0.7032922;0.93890935;1.3370782;3.8509057;0.5429551;0.18086866;8.422051;0.7032922;1.1180874;2.1130571;2.7989876;209.52116;0.95881873;0.0;0;;;;;;;;;;;;;;;;
6228;490.44925;44.84572;1.3796948;5.702485;40.791046;4.390559;2.3688471;0.22808252;9.039378;7.737915;0.37821615;28.540194;0.945283;1.1351985;0.22808252;7.9330826;2.218467;0.37821615;17.387766;0.945283;1.5759404;0.80876595;5.0735383;85.116035;0.9917406;0.0;0;;;;;;;;;;;;;;;;
6229;486.74988;58.20586;8.576277;2.6377742;48.672523;8.065071;2.4206944;4.932007;2.1633093;0.14036119;1.8457954;26.560587;2.0708203;1.3927459;4.082431;0.23874848;0.14036119;1.8457954;19.057411;1.4695709;0.7335051;0.23874848;7.1631346;149.36427;1.0270276;0.0;0;;;;;;;;;;;;;;;;
6230;581.5866;42.759335;2.7406688;9.029702;40.17025;7.7806654;0.9165126;6.662831;0.45187142;0.85409355;9.078466;13.510712;2.4293315;1.1940467;0.49565545;0.45187142;0.85409355;8.937714;5.0619154;0.6585463;1.8715553;0.45187142;8.821137;186.59653;0.9689988;0.0;0;;;;;;;;;;;;;;;;
6231;497.98712;57.06782;1.118516;9.397404;33.403084;6.1767554;1.1475428;6.148035;8.418321;8.734659;5.792811;14.102107;2.3252523;1.6298726;1.9042364;5.9818883;6.3294363;5.792811;5.821159;0.970541;2.3103247;0.5849633;4.2630343;168.88069;1.008247;0.0;0;;;;;;;;;;;;;;;;
6232;563.69977;43.666466;5.8875055;8.914154;32.86166;8.0111685;0.9497514;7.2090964;7.0652933;8.273049;3.0762506;10.966892;0.7920622;2.2549143;3.8426046;7.0652933;8.273049;3.0762506;8.5011635;0.7920622;2.0357533;0.5954632;9.091255;158.43951;1.0021063;0.0;0;;;;;;;;;;;;;;;;
6233;445.1305;48.512066;9.720027;6.0048366;47.977905;5.450861;1.2784107;0.91718423;1.243012;5.884705;6.949442;25.644472;1.2513219;2.1428761;0.91718423;1.0965626;5.070878;5.973847;7.72195;1.2513219;1.0754856;1.0965626;8.421966;55.11673;0.9636831;0.0;0;;;;;;;;;;;;;;;;
6234;470.41656;59.678432;3.3342285;4.296846;47.712708;8.565964;0.57887065;5.706277;0.30710483;2.3324978;5.131104;17.468443;0.52645916;2.1380637;3.2161243;0.30710483;2.3324978;4.708892;7.4082384;0.52645916;2.187399;0.30710483;7.7916493;41.800003;0.9560132;0.0;0;;;;;;;;;;;;;;;;
6235;415.01788;41.94098;4.619379;2.3731601;35.020565;8.1189;1.4624779;2.116986;8.226888;0.56970495;7.0672073;25.946877;1.1768432;2.3756883;2.116986;8.226888;0.56970495;5.3428307;5.355336;0.6088231;1.839624;1.2126045;1.0460293;196.15266;1.0482444;0.0;0;;;;;;;;;;;;;;;;
6236;484.14957;56.795757;3.058219;4.3329144;42.464172;9.147605;2.2721572;6.4903264;1.7940508;3.9241233;2.7561073;24.257233;1.0704281;2.284642;1.9065479;0.97048783;2.3402812;2.7561073;17.518675;1.0704281;1.4679343;0.97048783;1.7632537;100.90895;0.97078806;0.0;0;-11.265437279403743;-1.9036534983194144;14.370416351816615;3.9971688058858206;1.8531162795054323;2.2815060569378294;0.46892286293881186;0.38435895155938704;0.5853658536585366;0.2926829268292683;0.0975609756097561;0.2960660329961712;-0.2960660329961712;-0.6267242414146174;0.6267242414146174;0.5231918677788256
6237;533.74;49.89468;5.977663;6.4707527;33.330566;8.157568;1.9513721;8.096657;4.840238;7.866457;6.42038;26.859905;1.8392377;2.0929198;8.096657;4.840238;7.866457;4.829626;10.499345;1.3673494;1.2005144;0.748935;2.779124;91.345474;1.0333289;0.0;0;;;;;;;;;;;;;;;;
6238;567.6334;42.219826;3.8373814;2.9616356;34.629887;9.280611;1.6301945;6.4138527;8.543087;5.4826894;9.284112;19.848331;1.9848317;2.3208153;6.4138527;6.138011;2.1121979;8.5240345;12.373971;0.89431125;1.1858507;0.52793044;8.981422;206.68321;1.0323201;0.0;0;;;;;;;;;;;;;;;;
6239;513.183;59.049828;6.281408;5.122061;48.413246;2.5213776;0.9996389;4.0126967;5.7380548;8.180486;7.4051514;26.318985;1.4054064;1.2893527;4.0126967;5.7380548;8.180486;7.4051514;14.634511;1.4054064;0.8127277;1.1983991;4.3231797;52.95362;0.9965379;0.0;0;;;;;;;;;;;;;;;;
6240;528.0145;50.984627;5.2499905;6.115145;38.03532;3.4235399;0.9936088;3.9259396;9.012254;6.8056936;2.3688617;28.571789;1.436741;1.8724442;1.539382;2.870995;6.8056936;2.3688617;6.2739935;1.436741;1.7402191;0.99522716;1.3410045;235.33792;1.0112731;0.0;0;;;;;;;;;;;;;;;;
6241;435.45343;57.61282;9.353129;7.5560536;34.170372;5.0174546;0.6648802;5.630841;0.46712717;8.998139;8.119631;25.793678;1.805226;0.9432439;4.5233555;0.46712717;1.5604681;8.119631;9.639109;1.0463477;1.1021188;0.46712717;8.185102;156.0723;1.0170208;0.0;0;;;;;;;;;;;;;;;;
6242;407.4412;57.382137;6.997159;1.7312951;40.482452;3.1096423;0.6654697;8.933808;4.295415;7.6306987;2.07171;13.40869;1.6115375;0.64865613;5.180964;4.295415;7.2567096;1.8655549;1.5422599;1.6115375;2.268455;0.80212545;2.9121206;45.082905;1.0439148;0.0;0;;;;;;;;;;;;;;;;
6243;558.33765;40.29269;7.111606;8.789666;47.020107;9.059998;2.0284567;6.598695;2.048531;1.8398563;3.31883;14.467009;2.336174;2.044023;6.598695;0.4165545;0.8090191;3.31883;7.2335043;0.97420835;1.2210882;0.4165545;8.458607;104.78431;1.0142745;0.0;0;;;;;;;;;;;;;;;;
6244;433.40765;45.296814;5.3268476;5.050277;46.659027;2.5358613;2.3838284;1.0717839;4.0761714;2.282452;2.5430903;20.389727;0.5074613;0.7968571;1.0717839;4.0761714;2.282452;2.5430903;1.5012331;0.5074613;2.3905008;1.2601577;8.399842;241.89447;1.0215435;0.0;0;;;;;;;;;;;;;;;;
6245;418.23392;46.73843;3.6586204;6.1955724;43.240364;5.0758967;2.193391;7.8696303;7.635927;3.036955;9.560979;19.71327;1.7378637;1.5217149;7.8696303;6.250081;3.036955;3.0961237;13.002746;0.9221163;1.6409382;2.0538802;1.5594885;86.00209;1.0439969;0.0;0;;;;;;;;;;;;;;;;
6246;587.51245;50.69728;3.7570653;9.456882;46.26896;5.6468873;2.3741293;0.6247939;8.937731;2.7334912;2.6755636;23.633408;0.9880363;1.2069609;0.6247939;5.355415;2.7334912;2.6755636;6.1487064;0.9880363;0.8034047;2.005413;6.198956;114.4986;1.0429951;0.0;0;;;;;;;;;;;;;;;;
6247;592.7043;41.43732;5.486323;2.4286063;45.59104;8.844797;0.66621923;3.7955759;1.5672643;1.4274613;6.3998127;15.753421;1.6107377;1.6250212;3.7955759;1.5672643;1.4274613;6.3998127;7.5444484;1.6107377;2.346608;1.5672643;1.1653616;128.93307;0.97561675;0.0;0;-11.530292146845731;-2.3459192927396657;14.572386588088259;5.067975136684794;2.0708603272686075;2.484463958657302;0.41404242384324214;0.3991162737602972;0.4878048780487805;0.24390243902439024;0.0975609756097561;0.2892608210019091;-0.2892608210019091;-0.6300691662793104;0.6300691662793104;0.5520072231043176
6248;523.25146;47.77934;2.6463916;8.948823;49.27305;3.2582092;1.2113897;3.8380513;3.5273132;7.9582715;6.622732;24.460878;1.2301302;2.008085;2.1147933;3.5273132;3.7587152;0.111477286;10.444687;1.2301302;2.3039222;2.003738;5.064076;154.4202;0.97953856;0.0;0;;;;;;;;;;;;;;;;
6249;475.72745;56.292763;2.1050837;8.220317;43.116806;9.723358;0.9751207;6.2771297;4.493191;3.0553298;0.1036347;25.341166;1.7261522;2.2236192;4.2954965;4.493191;3.0553298;0.1036347;12.499166;1.7261522;1.1507502;1.667263;4.1642056;75.99954;1.0338184;0.0;0;;;;;;;;;;;;;;;;
6250;566.6479;43.46382;4.2885222;9.945649;41.958004;3.5568035;0.6951807;8.377296;2.5553672;5.108775;3.4779015;24.928183;1.7488182;0.50402075;8.377296;0.34413573;5.108775;2.0909114;4.189161;1.4233872;1.5212014;0.34413573;3.9658873;220.72389;1.0215938;0.0;0;;;;;;;;;;;;;;;;
6251;440.944;54.025528;2.0873268;4.4766846;48.113327;2.3832273;0.9726093;2.835048;2.0632606;9.459728;3.2847085;22.299994;2.1907873;2.3611414;2.835048;2.0632606;7.8394628;3.2847085;11.378984;1.1992218;2.2185607;0.9382145;4.9161973;126.93823;0.95889056;0.0;0;;;;;;;;;;;;;;;;
6252;485.87848;49.20659;2.9999304;2.0543087;37.230946;3.207598;1.7823753;6.383555;8.2347555;3.0259855;5.251103;25.62402;0.8051989;1.8450725;3.4384613;8.2347555;1.2747263;3.6297038;9.449027;0.65443194;0.6188552;2.1570823;5.459637;65.00057;1.0396184;0.0;0;;;;;;;;;;;;;;;;
6253;471.40347;41.4141;5.7687163;1.029003;39.857704;8.917814;1.4669513;5.82634;8.688654;6.092962;1.3985381;26.786932;2.437298;0.6482173;0.56906354;4.665988;4.6138697;1.3985381;4.5716176;0.5177111;1.9775939;1.1293529;6.011469;179.29256;1.0198486;0.0;0;;;;;;;;;;;;;;;;
6254;582.54;43.54748;8.089863;8.112622;47.182674;2.2869487;2.3181975;6.138814;0.40118876;5.1575828;1.241577;11.515494;2.0271525;0.88871354;6.138814;0.40118876;5.1575828;1.241577;5.757747;1.1402297;1.9110652;0.40118876;8.593772;132.3495;0.9882393;0.0;0;;;;;;;;;;;;;;;;
6255;583.9555;42.820614;2.9454215;2.1430254;49.579338;1.1904778;0.76515263;0.28729582;9.220104;8.9704685;1.3749723;19.52633;1.1904778;1.7645324;0.28729582;4.901982;4.3377604;1.3749723;17.708258;1.1904778;2.2228951;0.9792514;3.49478;134.2972;1.0024391;0.0;0;;;;;;;;;;;;;;;;
6256;530.1772;52.394356;8.104147;3.6847103;38.425358;3.55348;1.8663803;5.167737;7.919695;9.492008;3.1678936;13.271499;1.3042631;0.7452674;4.415413;3.2243419;8.566668;3.1678936;6.6357493;0.728299;1.9090196;0.99477744;6.698376;6.827622;1.0196761;0.0;0;;;;;;;;;;;;;;;;
6257;422.14804;41.746487;1.0414287;9.884567;41.795883;5.855427;1.6755954;9.367148;2.9579883;9.847448;1.9970084;29.421143;1.6016845;2.0337963;5.3709164;2.9579883;9.058153;1.9970084;8.66271;1.6016845;1.5508103;1.4844471;5.3951716;181.52834;0.99354404;0.0;0;;;;;;;;;;;;;;;;
6258;496.43857;56.460938;9.972907;4.923064;46.754436;4.1455326;1.9812127;2.540854;6.422762;2.4381182;1.3506563;15.673429;0.5927398;0.71512175;2.540854;3.871867;2.4381182;1.3506563;7.8367143;0.5927398;1.2378132;2.4035106;1.025331;44.330624;1.0006739;0.0;0;-11.910626580637096;-3.672466334649613;15.31049423656264;5.568104563301489;2.9081077143111904;3.3606908323998863;0.26943682241682054;0.3716547888614095;0.4146341463414634;0.17073170731707318;0.07317073170731707;0.29001537492282237;-0.29001537492282237;-0.623657070140046;0.623657070140046;0.6216739398491642
6259;449.06567;56.133183;5.6041446;3.0039718;40.37507;2.362517;1.4366194;7.8754044;4.6823983;9.332498;5.6680784;11.676074;0.6582383;1.4572614;2.13521;1.3554138;0.46410084;2.4073925;10.130588;0.6582383;2.001534;1.0301553;9.3967495;128.82716;1.024703;0.0;0;;;;;;;;;;;;;;;;
6260;576.98315;41.60124;5.230575;7.7544255;38.09072;4.2140903;0.57035327;7.239404;2.1449196;8.507323;2.5496225;23.727482;1.1108447;1.4025806;6.913235;2.1449196;4.706131;2.101907;11.424287;1.1108447;0.73792887;2.1449196;1.3435628;137.5641;0.97402096;0.0;0;;;;;;;;;;;;;;;;
6261;427.68057;57.763943;6.8200583;3.3711386;31.297304;7.2023945;1.2838423;9.86084;1.1913632;5.127357;0.6839906;16.660856;2.4781778;1.370621;4.316655;1.1913632;2.6233149;0.6839906;8.330428;1.3059503;1.4279026;1.1913632;1.4006492;246.47685;0.97516817;0.0;0;;;;;;;;;;;;;;;;
6262;410.86206;59.183216;5.2241006;5.732299;34.241123;4.868547;0.92286384;3.2463028;5.948846;6.0191245;7.67111;12.498783;1.045959;0.9772038;3.2463028;2.392167;5.313375;1.5130235;6.2493916;0.9137114;2.0814908;0.70201224;5.9595537;168.02997;0.97063243;0.0;0;;;;;;;;;;;;;;;;
6263;540.8858;40.86936;4.613003;2.331721;36.628582;6.11178;1.1170523;8.536784;0.43562466;0.20259951;0.9148439;21.39052;2.3392377;1.1996744;4.278189;0.43562466;0.20259951;0.9148439;17.87555;2.3392377;0.7847284;0.43562466;7.921939;202.50363;0.9712157;0.0;0;;;;;;;;;;;;;;;;
6264;490.65723;59.00659;4.275948;5.09358;38.0329;9.518177;0.94897974;2.8335097;8.043212;8.751943;8.652602;13.077613;2.2179995;1.8572668;2.8335097;4.121036;7.9100714;2.339567;6.5388064;1.6423247;2.445881;2.440934;2.5384727;110.65367;0.9709023;0.0;0;;;;;;;;;;;;;;;;
6265;567.673;45.589245;9.798281;1.8884212;45.52417;7.7089763;1.7682414;4.637391;6.6360254;2.4357624;2.729501;13.073916;2.047744;0.8973627;1.5533215;4.1734114;0.57586616;0.29967082;10.167832;1.9771223;0.8337725;2.044049;4.296649;19.999031;0.9794118;0.0;0;;;;;;;;;;;;;;;;
6266;414.92593;53.29524;8.73962;7.935162;33.33623;8.214872;2.3456752;4.8731365;6.533634;5.140687;9.951687;15.626323;1.9550676;2.3488731;4.80386;6.533634;0.21545629;3.9954078;7.8131614;1.913803;0.7375203;2.0015182;2.103064;240.95161;0.9733463;0.0;0;;;;;;;;;;;;;;;;
6267;560.2152;43.496315;5.471936;4.222765;31.447868;3.520915;0.79448247;7.0519147;5.4785323;6.79487;4.5143313;17.513786;1.3604125;1.5547642;0.47052348;5.4785323;6.79487;4.5143313;13.30485;1.3604125;1.846631;1.1435905;8.013908;209.82677;1.0400906;0.0;0;;;;;;;;;;;;;;;;
6268;407.46695;56.349117;8.511719;3.8011136;41.755558;5.5536065;1.2768205;2.5519567;6.206202;8.06388;6.254718;29.768528;1.017625;2.435324;2.5519567;0.5371973;8.06388;4.5050974;19.966333;1.017625;1.9943947;0.5371973;1.0610806;135.31006;0.9520919;0.0;0;;;;;;;;;;;;;;;;
6269;405.614;56.83827;2.2567134;9.943451;30.162058;4.035847;1.071899;3.4326715;9.182705;7.9780383;3.20129;12.070567;0.9398792;0.7441799;2.6161406;5.78439;2.3377955;3.20129;5.277793;0.9398792;1.8717647;1.0361037;7.4185205;243.14441;0.9518193;0.0;0;;;;;;;;;;;;;;;;
6270;492.26315;59.56683;5.7179494;8.450293;48.617287;5.3092003;0.73059773;9.758855;5.624211;6.422474;0.5169834;10.560465;1.9806079;1.0928773;1.2247928;0.29695055;3.5066996;0.5169834;3.603963;1.4672196;1.2754102;0.29695055;1.692618;53.00657;1.0298417;0.0;0;;;;;;;;;;;;;;;;
6271;444.25827;59.85067;4.996558;5.9407196;35.12035;1.9180702;1.2986228;6.566762;2.8415208;3.1653068;8.264328;24.499716;1.9180702;2.3885317;6.566762;2.8415208;3.1653068;1.4182024;4.5958366;1.8117988;1.2999927;1.9599446;8.146136;243.36967;0.9541693;0.0;0;;;;;;;;;;;;;;;;
6272;518.7437;41.517155;3.8564274;9.4923315;46.672962;5.6180863;2.0919158;5.5467544;7.254379;8.435048;3.1539643;23.86435;2.4686635;1.8498629;5.5467544;6.297536;5.1325254;3.1539643;7.8137774;2.0751495;0.9697775;2.2217865;2.9489596;19.544914;0.98813945;0.0;0;;;;;;;;;;;;;;;;
6273;405.1634;53.15927;9.257804;2.8237286;37.5906;5.6849165;1.050032;0.6486514;3.4232445;3.003109;5.726462;10.630723;1.2185402;1.8497899;0.6486514;3.4232445;3.003109;5.726462;5.3153615;1.2185402;0.6456694;1.9812884;5.2162647;40.009857;0.9978773;0.0;0;;;;;;;;;;;;;;;;
6274;407.0779;45.460922;8.475689;6.118717;49.977013;6.132293;1.0200397;9.977947;8.666157;8.378966;7.794819;22.394703;0.8942835;0.6994524;1.9000893;7.047704;0.3812297;4.71018;19.55982;0.8942835;1.8330072;0.8384606;4.222396;6.998109;0.97655845;0.0;0;-13.676589137422614;-4.74359002598797;16.194633296315974;5.913338052228028;3.095772309388104;3.4766270468326397;0.33842937442267956;0.3756575738160792;0.4146341463414634;0.24390243902439024;0.04878048780487805;0.3235189757173401;-0.3235189757173401;-0.7250542488134272;0.7250542488134272;0.6288631706341803
6275;545.4297;42.511555;9.154482;9.354421;40.0254;3.0349498;2.355997;7.679049;4.4599557;2.800824;1.0462948;27.144073;1.5814178;1.4901342;4.4251027;4.4599557;2.800824;1.0462948;13.095125;1.4825265;0.5037918;2.4660468;4.6001782;134.77832;1.0378067;0.0;0;;;;;;;;;;;;;;;;
6276;442.03302;42.97591;6.6804743;6.0843296;49.25724;2.9152093;1.7928604;9.773683;2.740049;4.122816;1.4999726;10.999155;1.2581582;2.1050217;8.473097;2.740049;1.6737201;1.4999726;5.4995775;1.2581582;1.1565338;1.6765369;7.4863887;89.50222;0.9693066;0.0;0;;;;;;;;;;;;;;;;
6277;531.28345;58.728745;4.323613;3.702707;39.377563;4.246296;1.066745;3.4285545;0.8696404;3.8692155;3.684277;24.52652;0.8861796;0.52073276;3.4285545;0.7031017;3.8692155;3.684277;1.0680658;0.8069321;0.77757776;0.7031017;4.390071;10.793894;0.95637;0.0;0;;;;;;;;;;;;;;;;
6278;549.98444;53.672985;7.7869945;8.28607;44.285;5.7930574;0.56336355;1.3525553;3.4016554;6.98;4.7651434;28.896767;1.6106145;1.0942675;1.0503589;3.4016554;0.7439135;2.2086413;7.464765;1.6106145;0.6347052;1.0736066;6.086513;235.16519;0.96354705;0.0;0;;;;;;;;;;;;;;;;
6279;411.86624;41.00922;1.8879595;2.1631722;31.272747;3.964668;2.4819705;7.4851847;5.2281766;6.5591583;9.359585;27.386354;2.3119671;0.85657746;6.670894;5.204418;6.5591583;6.554899;1.8073069;1.8438426;1.0635962;2.001946;5.2458134;80.29009;0.9888909;0.0;0;;;;;;;;;;;;;;;;
6280;553.9508;59.6846;8.663024;2.2832026;38.899353;7.325876;2.4520352;7.3983107;0.8889319;2.4162095;3.5924406;15.555677;0.58666044;0.7939967;7.3983107;0.8889319;2.4162095;1.333702;14.223461;0.58666044;1.9588473;0.8889319;2.6032462;70.505;1.0012281;0.0;0;-11.61723830542475;-1.5025957446291613;14.798332120761243;4.764542922093796;1.8299689757834874;2.2671813887986145;0.45446230279616967;0.3941752323427328;0.5609756097560976;0.2926829268292683;0.07317073170731707;0.29557323817542736;-0.29557323817542736;-0.6351266534476501;0.6351266534476501;0.5338764727970602
6281;453.68423;56.156246;1.1618918;7.5532365;35.415737;6.2246203;1.8378621;8.716592;9.764411;3.166998;8.009253;23.16885;1.2470486;1.4723102;0.5117835;1.5888149;3.166998;6.445823;18.269201;0.7624719;1.275511;1.5888149;9.331513;61.17372;1.0365803;0.0;0;;;;;;;;;;;;;;;;
6282;477.90918;46.183586;8.345733;1.5309198;45.863525;1.9269253;0.7499715;0.17129724;6.096889;7.397052;2.8278937;14.907074;0.739747;1.1203016;0.17129724;3.7501135;0.3719093;2.6198654;13.807413;0.739747;1.4811317;2.4266708;5.181079;128.96388;0.9585449;0.0;0;;;;;;;;;;;;;;;;
6283;417.32785;49.417336;7.3058586;1.3607401;40.648712;2.9374924;1.9474887;5.912422;7.685659;0.84094775;5.4085264;26.401249;1.0625561;0.5302966;5.912422;7.1192026;0.84094775;1.2486794;19.835838;1.0625561;1.3901249;0.57953674;1.8057185;10.559498;0.9528148;0.0;0;-13.04234598741823;-4.358864359785201;16.820645025582298;6.027263430921266;3.138365355868085;3.6278467154957568;0.17483339883302906;0.3546253172559874;0.3170731707317073;0.12195121951219512;0.024390243902439025;0.3073542626141176;-0.3073542626141176;-0.6878008309587392;0.6878008309587392;0.6953458644220782
6284;567.726;54.53152;1.7049899;4.34958;42.800156;6.4019356;1.4057504;1.5101709;0.882456;9.029444;3.6758301;20.577492;1.9063966;1.337924;1.5101709;0.882456;9.029444;3.6758301;15.979986;1.7990162;1.8637621;0.882456;3.869169;89.33115;0.97604764;0.0;0;;;;;;;;;;;;;;;;
6285;512.14575;53.52064;2.2376804;4.5209494;35.076378;5.7407765;0.593689;4.841344;4.1202817;8.850877;8.8258915;22.449755;1.1691107;0.72987926;4.841344;3.224059;6.322008;0.9991414;2.126164;1.1691107;2.4060843;0.88297796;3.0643897;113.1141;1.0375812;0.0;0;;;;;;;;;;;;;;;;
6286;500.93304;49.26162;5.0167623;5.173818;32.336636;3.9866922;0.76298606;9.992839;3.9344082;0.27791053;4.228855;16.320946;0.9323486;1.4723899;2.8308866;3.9344082;0.27791053;1.8415285;12.530226;0.7578908;1.954161;1.7363597;1.5520719;49.753914;0.9703624;0.0;0;-12.74748775667236;-3.4740467868473104;16.37677559481488;5.987292884622434;2.8206417499748797;3.289167581315969;0.2462650814653578;0.3712297719688726;0.4146341463414634;0.21951219512195122;0.024390243902439025;0.3036462135526733;-0.3036462135526733;-0.690562951629808;0.690562951629808;0.66076556160402
6287;593.71094;50.2478;3.6288614;7.6406627;43.61128;2.4641325;0.583;7.4788866;6.744242;7.698223;5.6870713;25.695904;2.4447148;1.9764411;6.1735277;1.0350852;5.612067;5.6870713;1.3492817;2.419829;0.6962243;1.0350852;2.3973122;12.720506;0.98559695;0.0;0;;;;;;;;;;;;;;;;
6288;466.90115;40.864155;8.792363;6.076562;38.84542;9.275929;0.72995716;2.716733;4.7733927;0.13604572;8.616696;13.057603;1.3505589;1.8376393;2.716733;1.3304845;0.13604572;8.504242;6.5288014;1.1595182;1.6461;1.3304845;2.2525911;168.66116;1.01719;0.0;0;;;;;;;;;;;;;;;;
6289;578.1559;50.012665;2.6547859;7.393292;38.34061;4.989898;1.6092571;6.2865915;2.582127;3.1441467;9.094312;24.330421;0.91086864;1.8498311;6.2865915;2.3682458;3.1441467;0.77636975;16.069176;0.91086864;0.70742387;0.76817083;2.0318847;76.39077;0.9662126;0.0;0;;;;;;;;;;;;;;;;
6290;543.93756;46.80494;4.6954274;1.3540404;49.27879;2.8341682;1.9715883;4.8659277;7.5075755;2.735367;6.5040693;24.23071;0.9572643;2.4197466;1.5684962;7.5075755;2.200567;6.5040693;2.162978;0.9572643;2.2345314;1.1480539;2.3754776;6.6843815;0.95912963;0.0;0;;;;;;;;;;;;;;;;
6291;585.7056;45.701023;3.2702863;3.7728996;32.36522;7.4601464;2.456675;4.5873713;6.972251;7.9084806;3.932714;13.117377;0.7628962;0.89652014;4.5873713;6.972251;4.2023644;3.932714;2.742141;0.7628962;0.9235027;0.9927477;3.928673;82.081085;1.0251256;0.0;0;;;;;;;;;;;;;;;;
6292;581.5604;45.39245;2.0573578;9.694303;42.876717;3.2288735;2.46859;0.7468517;4.1500015;1.5112761;9.531661;18.00798;1.8489323;1.2275008;0.7468517;3.1795528;1.5112761;5.1472898;7.0366664;1.8489323;2.4603076;1.1072162;2.3230302;17.747458;0.98857427;0.0;0;;;;;;;;;;;;;;;;
6293;598.20593;52.97894;3.2636468;4.7926636;31.205025;3.31732;2.1250532;6.4851027;8.771251;3.0319312;9.005023;26.059477;2.0508385;1.4523915;6.4851027;3.911349;0.6273862;0.55983436;7.0358815;2.011012;2.2787538;2.1993148;1.4881881;76.95763;0.9700827;0.0;0;;;;;;;;;;;;;;;;
6294;426.33536;48.58515;8.725883;2.9246743;43.698357;8.4262085;0.59785664;6.1645293;1.4927961;7.333782;3.5083823;25.904;1.8726336;1.666425;6.1645293;1.4927961;7.333782;3.5083823;17.245306;1.8726336;1.0786134;1.3720852;7.9379816;235.05954;1.008799;0.0;0;;;;;;;;;;;;;;;;
6295;559.2033;48.51605;7.4110513;9.927984;41.19286;9.161418;1.4046468;0.9967079;5.1897855;0.40293968;5.555591;28.396276;2.163923;2.3249345;0.9967079;0.110205784;0.40293968;3.249607;8.412171;0.76016307;0.5165751;0.110205784;6.858878;182.9743;1.024535;0.0;0;;;;;;;;;;;;;;;;
6296;560.89886;43.18374;9.219584;4.642995;44.53817;5.1595817;0.59817874;1.3775908;8.512464;2.8475971;2.9478798;28.794916;2.0779772;1.9884369;1.3775908;3.8966696;2.8475971;2.9478798;1.1163647;1.7099851;2.1383183;1.3888109;2.9279473;222.13101;1.0390327;0.0;0;;;;;;;;;;;;;;;;
