[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;rch;offset;complete
261.35217;568.9846;127.97962;23.009693;135.53424;57.842987;7.7378664;1.2569987;1.8901007;0.05429114;0.5736958;135.53424;39.01365;6.929326;0.9088305;1.601394;0.05429114;0.19597098;53.278736;39.01365;9.497818;1.3072277;1.1517459;0.0;0
237.80212;326.1356;137.10063;91.14412;170.93777;92.945656;8.233434;0.9040707;1.458763;0.15989521;1.074891;170.93777;32.520866;0.6966529;0.9040707;0.6814613;0.05519439;1.074891;11.40594;32.520866;3.7727349;0.6814613;0.83384985;0.0;0
985.5109;11.081154;14.461037;42.575558;548.60736;11.679454;0.83771366;1.628989;1.9984651;0.024612496;0.65137863;548.60736;11.679454;7.518752;0.96152496;1.2612628;0.024612496;0.64813614;91.29403;11.679454;5.52705;1.2612628;1.0439907;0.0;0
709.0376;867.4352;699.41675;0.15536107;111.35576;15.725134;6.06984;1.4118272;1.3629503;0.3717612;1.0379459;111.35576;15.725134;6.8649216;1.175794;1.1350381;0.3717612;0.3250341;77.58497;15.725134;5.32952;0.10275493;1.0407661;0.0;0
621.6081;435.14966;931.97095;54.374577;964.69464;56.72759;8.985541;0.9505536;0.20852095;1.6528257;1.091013;884.2197;53.78027;0.3422348;0.9505536;0.18673134;1.6528257;1.091013;97.16471;29.210386;1.5538856;0.18673134;0.85902923;0.0;0
14.935116;497.1676;625.3301;62.865757;641.6432;34.065674;2.27832;1.005069;1.3920476;0.70929277;1.4737083;641.6432;26.617315;9.924695;0.4591982;1.0826188;0.16248925;1.4737083;82.51793;26.617315;9.31043;1.0826188;0.88961166;0.0;0
192.4669;92.66591;105.24003;86.9494;75.5123;89.566505;3.480117;0.46558255;1.2862469;1.8058796;1.2496661;75.5123;44.076103;9.791771;0.46558255;0.013196794;1.1128924;1.2496661;25.145596;44.076103;6.474273;0.013196794;1.1016654;0.0;0
639.18585;838.7394;989.7529;54.10227;449.05087;71.305115;3.954531;1.5792942;1.773755;1.771026;1.3989067;449.05087;65.20064;9.4742775;1.3310144;1.4736297;1.4690435;0.542327;92.366646;65.20064;8.347267;0.42326337;1.2322448;0.0;0
385.92212;178.6337;975.82935;9.503526;229.7488;14.794072;3.9514322;1.7578783;1.0930457;1.728278;0.44443008;229.7488;14.794072;2.465938;1.4890195;1.0930457;0.52178675;0.44443008;32.876354;14.794072;0.38894424;1.0930457;1.1585182;0.0;0
925.0376;416.51495;473.5522;92.688675;495.54623;87.08477;5.6214457;0.04280232;0.49869114;0.4316175;0.852191;495.54623;75.53355;6.6854963;0.04280232;0.49869114;0.041751646;0.852191;98.68399;75.53355;0.63807184;0.49869114;1.1093812;0.0;0
767.07697;841.8629;116.79053;56.578945;254.55525;64.26498;0.6174562;0.23267882;1.468107;0.69136196;1.6520084;254.55525;27.482342;4.4874644;0.23267882;0.654515;0.69136196;1.6303174;32.83432;1.4321971;4.015033;0.35247555;1.0316036;0.0;0
452.91022;463.2051;723.5319;27.225965;833.4782;49.41407;7.794106;1.9825591;1.5092736;0.94197637;1.506921;833.4782;37.738857;3.3441083;0.13929337;1.2250715;0.94197637;0.97362375;97.86439;31.922123;9.659679;1.2250715;0.78947276;0.0;0
752.01984;931.8408;961.8535;89.89597;723.88824;25.728989;1.237542;0.36443397;1.0332696;0.8688701;0.37225774;723.88824;25.728989;4.251939;0.36443397;1.0332696;0.8688701;0.025843145;81.55886;25.728989;8.666911;0.466167;1.0202206;0.0;0
975.65027;217.22116;780.9126;12.1792555;907.5124;65.00609;8.135027;1.4756917;0.19870453;0.16900146;0.13729216;159.75351;65.00609;6.961539;1.0150816;0.19870453;0.16900146;0.13729216;75.94352;65.00609;8.141974;0.19870453;1.1080967;0.0;0
466.371;718.0805;627.9608;9.838535;205.97804;89.858734;0.18077266;0.96687704;0.8334133;0.48538882;1.3098044;205.97804;61.23641;1.0926713;0.4508116;0.03732287;0.48538882;1.2330596;30.704737;61.23641;7.643283;0.03732287;0.8720219;0.0;0
646.10065;978.21857;614.7236;53.54741;391.53833;3.943778;7.8723893;1.0474889;1.6814467;1.2442324;0.89371425;125.74624;3.943778;4.450467;1.0474889;1.0542012;0.46302196;0.29019853;37.6029;3.943778;6.3232627;0.15869118;0.86093384;0.0;0
919.47797;554.1175;978.1389;62.525936;807.41187;37.577484;3.5591185;0.22567129;0.61422443;1.3563143;0.826843;807.41187;3.7841177;9.365703;0.22567129;0.61422443;1.2328253;0.826843;23.934908;3.7841177;6.903258;0.565874;1.034727;0.0;0
256.18793;695.2621;82.388145;51.14482;380.10812;93.57239;6.562024;0.28431702;1.46599;0.73566246;0.059787348;228.0164;51.515427;6.1145515;0.28431702;1.46599;0.73566246;0.059787348;36.58412;51.515427;3.909694;0.68561697;1.1752481;0.0;0
887.6923;399.2944;158.06046;92.9063;385.2975;38.352654;1.7999285;1.1600419;0.5144838;0.60102147;0.76949394;45.71482;38.352654;9.175304;0.3149225;0.5144838;0.60102147;0.31354374;15.223036;38.352654;8.828838;0.5144838;1.2321339;0.0;0
106.56926;753.824;832.50336;26.3558;986.17804;3.683443;5.3747263;0.7614832;0.6641301;1.1762714;0.36561716;748.17395;3.683443;0.2673079;0.7614832;0.6641301;0.6361721;0.012228113;51.313442;3.683443;3.4247992;0.6641301;0.86042875;0.0;0
651.9637;909.78534;153.66196;99.02448;773.15454;10.234268;2.9981225;1.5969496;0.6807232;1.3302999;0.07836115;669.5672;10.234268;5.68391;0.059409972;0.3185635;1.0586964;0.07836115;96.14887;10.234268;3.8555799;0.3185635;0.77547944;0.0;0
785.00977;706.025;389.46353;2.0329986;862.20935;69.106926;0.04920743;1.9442364;0.27971438;1.4248586;0.80380535;416.941;7.7751265;6.975206;0.32727113;0.27971438;1.0356041;0.80380535;63.246567;7.7751265;1.6762574;0.27971438;0.9718946;0.0;0
618.46014;936.5694;288.68427;11.941546;412.9031;70.04204;7.254159;1.6265105;0.7088173;1.6238134;1.6513838;412.9031;11.728755;3.3901355;1.5984374;0.7088173;0.35164472;1.4416007;11.466379;11.728755;0.4230125;0.7088173;1.1452277;0.0;0
500.57947;592.7661;251.01027;18.649063;590.0593;11.592999;1.3204471;0.81777287;1.4499962;1.1719122;1.7838279;590.0593;11.592999;1.2440695;0.81777287;0.3342026;0.047919013;0.30875185;40.384983;11.592999;2.20454;0.3342026;1.078101;0.0;0
621.17365;581.3661;35.464733;8.049615;456.04803;21.99968;9.397645;0.9695394;0.8086074;0.7639591;0.4839845;178.41298;21.99968;0.9078101;0.9695394;0.8086074;0.7639591;0.4839845;40.72069;21.99968;1.072067;0.8086074;0.84003896;0.0;0
160.14706;311.58112;570.58875;43.877964;455.79065;56.43091;5.4418077;0.32180914;0.6064745;0.7022998;0.55719644;311.49722;29.350891;5.405941;0.32180914;0.17485309;0.4951532;0.55719644;48.324085;29.350891;5.3012667;0.17485309;0.7720706;0.0;0
223.41501;712.5312;407.2271;86.55068;136.42215;68.68465;0.026726421;1.3944263;1.4044125;0.07833818;0.20615137;136.42215;23.16136;1.9331695;1.1365087;1.4044125;0.07833818;0.20615137;70.30046;23.16136;3.0908546;0.64131063;1.0728738;0.0;0
277.20035;883.133;556.07434;82.09386;843.71155;15.763346;9.44978;0.9002433;1.0358028;0.83855504;1.8195043;636.821;15.763346;0.50966436;0.08538487;1.0358028;0.04565036;0.2595848;34.134796;15.763346;3.9991982;0.32848153;0.9827881;0.0;0
601.8016;649.8531;311.46313;74.50121;396.63702;45.692596;1.3365091;1.7161936;0.8773717;1.7388734;0.13977551;396.63702;30.61162;8.301373;0.057514872;0.8773717;0.54194826;0.13977551;46.6004;30.61162;4.6537013;0.7799308;0.8131607;0.0;0
447.48206;240.70883;942.04626;0.84019923;586.00616;56.247314;8.341072;1.307539;1.5943503;1.259049;1.8751794;498.7439;17.773369;8.050314;1.307539;0.6879359;0.09053487;1.2050108;99.79441;6.992109;3.156072;0.6879359;0.9510336;0.0;0
252.03108;548.668;595.4337;86.58403;858.5011;5.065383;3.2994857;0.34938106;0.7700703;1.1901995;1.2864794;664.83875;5.065383;7.4733477;0.34938106;0.7700703;0.5959856;0.2837725;42.62272;5.065383;1.7706119;0.7031364;0.86376065;0.0;0
883.98126;758.37805;961.595;39.71026;775.7425;22.453274;5.68494;0.82785606;1.0932522;0.45538887;1.5751318;30.79715;22.453274;5.481056;0.82785606;0.693262;0.45538887;0.9697829;10.255451;14.476059;1.0917149;0.56950694;1.1448833;0.0;0
380.18262;939.96967;356.5059;73.19061;206.2556;91.89768;8.358895;1.3571285;0.073231936;1.1961955;0.44776928;206.2556;41.485138;5.166698;1.0374458;0.073231936;1.1961955;0.083761334;56.208015;41.485138;8.869273;0.073231936;0.75292736;0.0;0
451.5714;165.03009;12.266642;72.71918;622.32623;88.010155;0.51108;1.7172654;0.68543816;0.36901858;1.2189565;576.7198;76.534424;5.498963;0.15977016;0.68543816;0.33733228;0.16165093;27.56055;35.366863;3.440297;0.68543816;0.840381;0.0;0
415.60406;136.22212;783.4529;17.83435;500.77377;32.316063;6.8037796;0.7081049;0.48143762;0.6886359;0.22650588;313.15683;32.316063;7.7291822;0.13485675;0.48143762;0.2513272;0.22650588;54.600746;9.880361;3.989215;0.48143762;0.7940528;0.0;0
190.12352;418.8141;829.10504;51.587944;267.55063;86.81091;1.4943378;1.3422936;1.772642;1.1731337;1.3207452;267.55063;35.62691;6.609943;0.13344295;0.058628753;0.2449057;0.85798;29.908901;5.956958;8.40693;0.058628753;0.89099395;0.0;0
734.3107;134.35506;68.11636;92.62548;50.449326;63.291946;7.1667953;0.35544974;0.0518948;0.10031188;1.204717;50.449326;63.291946;1.4504421;0.35544974;0.0518948;0.10031188;1.204717;19.693619;63.291946;3.6242688;0.0518948;1.150729;0.0;0
453.9737;980.62463;629.11554;26.378557;633.4934;98.164055;1.6154331;1.8103783;1.4030904;0.62971264;1.649548;377.6551;7.481275;3.4865549;0.67394006;1.2097023;0.57656294;1.3461256;82.7238;4.4010434;7.6067314;0.42726505;1.2109182;0.0;0
26.09454;430.0613;664.4077;71.53128;782.05634;96.625275;0.22921722;1.1545879;1.5148357;0.18616268;1.2933778;239.2142;73.54309;6.8366632;1.1545879;1.5148357;0.18616268;1.2933778;74.309555;73.54309;2.1595402;0.21931753;0.98491216;0.0;0
964.37354;538.2744;154.27654;95.809296;942.3012;61.732086;1.562827;1.5395144;0.67167753;0.3362632;1.9433403;231.99998;50.831715;5.5149074;0.22393772;0.50630945;0.3362632;0.16073729;34.324417;32.38417;0.7326754;0.50630945;1.2170466;0.0;0
817.60596;234.81691;556.9993;36.127056;361.43393;46.83716;6.2611203;0.79973435;0.5216253;0.71077144;0.98576033;361.43393;32.12255;9.31576;0.79956275;0.22836784;0.71077144;0.4055385;22.113857;32.12255;7.8214283;0.22836784;0.86128175;0.0;0
726.3237;454.63486;250.76689;38.824604;405.22498;14.313852;9.85741;1.8816769;0.33802104;1.3887132;1.108299;405.22498;14.313852;2.792235;0.03770613;0.33802104;0.48908055;0.89312947;98.473946;14.313852;5.739133;0.21675886;1.1824584;0.0;0
870.40094;984.847;26.287186;45.310993;171.37558;53.082035;9.701519;1.4430126;0.5614372;0.5421768;0.16094607;171.37558;53.082035;7.225007;1.2315385;0.5614372;0.5421768;0.16094607;92.49429;53.082035;1.4827551;0.5614372;1.0412302;0.0;0
907.7392;493.8003;868.242;80.92302;984.76984;39.890038;7.4594555;0.3157783;1.828741;0.049960095;0.22541104;337.7678;27.417452;7.1119723;0.19804542;1.2399229;0.049960095;0.22541104;42.570618;17.540844;4.7559104;0.3782523;0.7840165;0.0;0
344.1148;18.735687;496.77823;43.984543;851.0911;64.59613;8.247559;1.1048692;0.096240625;0.8041099;0.35526788;563.57526;60.731945;7.558888;1.1048692;0.096240625;0.34982526;0.35526788;68.0401;20.361626;7.864031;0.096240625;1.188917;0.0;0
614.8491;250.10225;783.8821;48.675972;958.0277;9.040138;8.740906;0.55078644;0.91886353;0.4498277;0.24560626;574.1906;9.040138;6.425035;0.55078644;0.91886353;0.4498277;0.021299427;35.85937;9.040138;9.942253;0.91886353;0.7633722;0.0;0
612.7197;978.6703;725.6641;22.309517;500.39368;83.508286;5.2882543;1.6683855;0.5361184;1.5587808;0.28324184;500.39368;76.90185;8.881704;1.6683855;0.5361184;0.70658904;0.13941514;43.839165;76.90185;3.7016733;0.012186491;0.92505646;0.0;0
274.62668;989.1768;993.7682;98.83567;217.68356;96.71474;2.2937388;1.5678205;1.3947831;1.6457138;0.5283379;217.68356;18.020344;7.813267;0.4501166;0.1905721;0.30359787;0.36120212;58.49923;18.020344;4.1591573;0.1905721;1.0652705;0.0;0
229.73273;218.38815;443.57388;89.24618;577.4527;21.015335;6.6143465;0.994145;0.6744661;1.345233;0.56411165;577.4527;21.015335;8.158554;0.994145;0.18906786;0.73574054;0.56411165;34.21706;21.015335;7.9158206;0.18906786;1.1372494;0.0;0
122.76818;619.11145;433.2751;60.065407;378.371;63.315086;1.4245126;0.610834;0.69846296;1.2298551;1.3941802;378.371;51.123745;4.4643106;0.610834;0.69846296;0.17240524;0.29612243;17.798124;51.123745;0.51821554;0.10429781;0.7900579;0.0;0
662.72107;86.139244;288.93802;96.05995;354.38577;80.213646;8.325283;1.7068471;0.12600622;1.4639431;0.97800195;80.437485;72.778114;0.706911;0.6158162;0.12600622;1.198785;0.09292608;74.79733;72.778114;5.811337;0.12600622;0.88186777;0.0;0
783.1098;581.66724;628.89575;68.73108;91.54064;55.48549;4.1267896;1.7024639;1.8218881;0.7582188;1.8548273;91.54064;33.66834;5.473447;1.7024639;0.880729;0.7582188;1.1536702;27.202826;33.66834;5.1868477;0.4502635;1.1341797;0.0;0
763.34344;134.6615;491.25137;95.91465;82.417725;93.55015;2.672253;1.0154194;1.0479587;1.3057836;0.69244325;82.417725;30.633657;4.8003144;1.0154194;1.0479587;0.6707689;0.3632573;37.038296;30.633657;1.7439504;1.0307091;1.0383126;0.0;0
323.1126;820.4749;731.4735;16.237432;385.01056;51.23547;8.436146;1.4373412;0.14728358;0.84525704;0.13619138;221.94304;51.23547;9.286431;0.54527336;0.14728358;0.6350303;0.13619138;96.00783;32.84361;4.7421527;0.14728358;1.0297108;0.0;0
213.20724;940.17926;362.9466;22.623196;926.9366;27.127684;1.1208133;0.5781463;1.5059303;0.8653592;1.6899347;855.32935;10.983771;6.7799487;0.5781463;1.0946708;0.08151043;1.6899347;64.249825;10.983771;9.890132;0.18510085;1.0498272;0.0;0
459.07803;181.25694;139.5363;88.52973;725.79346;47.21286;9.748516;0.7042113;1.562267;1.5795755;1.6869204;725.79346;47.21286;7.916355;0.7042113;0.118447386;1.3350402;1.6301031;30.511044;47.21286;7.9866548;0.118447386;0.8335049;0.0;0
551.34534;468.08505;863.8111;42.045452;762.953;48.837837;9.504614;1.8886715;0.92766833;1.5842441;0.73294383;427.68967;48.837837;6.9880867;0.685262;0.7584266;0.5086121;0.73294383;35.694275;1.6791902;4.9788575;0.7517789;0.9953617;0.0;0
919.89624;111.02257;829.7665;37.178654;241.94777;25.445776;6.091793;1.4751909;1.9584652;0.806893;0.15010945;241.94777;25.445776;6.3668866;0.3164147;0.05430003;0.806893;0.07316026;30.140661;25.445776;7.632499;0.05430003;0.8039325;0.0;0
876.07495;345.7486;357.49017;75.4581;737.1843;78.71658;7.1241517;0.15351985;0.45974016;1.8749306;1.7629422;680.0304;43.767704;9.137292;0.15351985;0.45974016;1.0174552;1.7629422;88.27388;43.767704;3.474608;0.45974016;1.214279;0.0;0
916.89777;74.44678;693.4482;63.069534;412.25592;61.812885;0.38112286;0.9208895;1.6899859;1.0876671;1.8677409;412.25592;52.030907;0.68163013;0.9208895;1.6899859;1.0876671;0.9674485;82.0409;12.371736;1.3334925;1.5780467;1.1687477;0.0;0
851.75977;271.90106;497.47888;34.47275;68.79671;37.099808;4.3764596;0.7975323;1.6943982;0.9794747;1.9943646;68.79671;37.099808;8.738849;0.56282824;0.45475882;0.9794747;0.18384315;59.334877;2.7914865;3.509199;0.45475882;0.77204585;0.0;0
964.93536;990.3214;763.36237;39.84627;400.86542;42.223457;8.84732;0.46966863;1.0472407;1.0080792;0.7881878;400.86542;42.223457;8.041402;0.06488516;1.0472407;1.0080792;0.6362141;21.6096;42.223457;1.6771567;0.34016418;1.062393;0.0;0
470.845;54.157234;396.23105;40.897537;139.94125;37.23294;0.12510632;1.9899342;1.0848147;1.5609363;0.26299146;139.94125;37.23294;9.931654;1.7170699;0.16154648;1.2677944;0.2126154;76.47137;6.8640666;4.8136034;0.16154648;0.80098516;0.0;0
56.998764;860.37866;540.28284;12.7205;855.1625;44.845062;2.9132931;0.28022408;0.23343492;1.935409;0.76179975;424.9624;34.902325;1.3661702;0.28022408;0.23343492;0.72087073;0.6614902;86.3982;34.902325;9.766163;0.23343492;1.2123779;0.0;0
92.72641;86.678055;67.237946;23.032438;841.8911;52.856647;3.5448682;0.6353913;0.27509356;1.3832134;1.1752788;639.5827;35.190613;8.428392;0.6353913;0.18433997;1.3832134;0.264008;57.482925;35.190613;7.8866735;0.18433997;1.028511;0.0;0
396.37338;533.707;183.16089;53.799274;294.59424;33.159603;6.7540455;1.69895;0.8513406;0.6891666;0.096107036;294.59424;19.63223;2.449946;0.27694565;0.017850222;0.6891666;0.096107036;28.997652;19.63223;6.962832;0.017850222;0.91552204;0.0;0
265.11023;457.5986;783.94794;78.20453;615.8031;81.83386;7.0513415;0.2732266;1.8370235;1.0384362;0.5556875;615.8031;5.65675;0.6274396;0.17457065;1.3098978;0.3834414;0.14465106;72.51031;5.65675;3.726047;1.3098978;0.9555917;0.0;0
178.24118;932.23914;387.74982;41.962925;370.12213;92.84388;0.6612443;0.7585164;0.43690497;0.62133485;1.8844718;90.97516;88.91785;2.5206404;0.7184215;0.43690497;0.62133485;0.5199897;39.394554;83.36313;1.5715346;0.43690497;0.83437055;0.0;0
953.67175;207.05936;44.75437;38.396946;162.68391;52.32775;2.1829777;1.2720432;0.9552564;1.3108168;0.09792948;162.68391;31.26317;1.4986693;0.46595585;0.9552564;0.25432372;0.09792948;92.49535;31.26317;6.8035717;0.9552564;0.98980045;0.0;0
203.4654;187.8852;175.95993;65.08656;652.9132;71.165146;8.256718;0.68042254;0.13784558;1.9984462;0.3103872;273.36914;1.2105064;2.8740945;0.078294955;0.13784558;0.6971214;0.3103872;84.718544;1.2105064;1.2674292;0.13784558;1.2386715;0.0;0
959.78546;751.2269;417.48206;15.809661;762.50555;93.06087;1.9262593;0.8235532;0.60547477;1.7312261;1.1662376;712.8454;14.600495;9.150027;0.36048707;0.60547477;0.07071387;0.3863293;46.56599;12.9065485;5.3235393;0.49847114;1.2046018;0.0;0
763.23047;728.4623;720.73395;38.13696;776.9755;19.274757;2.872473;1.1047257;0.7502904;0.9507635;1.9158909;324.2359;19.274757;6.5615406;1.1047257;0.08177718;0.16577576;1.6576885;13.614473;19.274757;8.45255;0.08177718;1.0884343;0.0;0
644.5362;702.18994;369.8502;20.89281;157.72838;19.053282;1.6308208;1.905847;1.926132;0.6909472;1.8812323;157.72838;6.2022266;5.714042;0.50930166;0.8237365;0.44483432;1.6372465;95.30589;6.2022266;8.8455305;0.8237365;1.134985;0.0;0
679.2588;35.865845;747.7339;65.199455;517.45276;7.353842;7.545621;1.7431047;0.39414838;0.91094285;0.5224652;517.45276;7.353842;8.721741;1.7431047;0.39414838;0.91094285;0.5224652;95.910385;7.353842;4.6677456;0.39414838;0.9974665;0.0;0
338.15958;267.36008;859.48;11.325165;33.660362;44.26609;0.28079352;0.23280618;0.21042934;0.6393169;1.2313814;33.660362;44.26609;8.988789;0.23280618;0.21042934;0.6393169;0.8808536;11.2089;44.26609;0.30031157;0.07025202;0.7594363;0.0;0
649.96277;841.4962;347.72525;44.8375;99.2678;33.181633;3.0261111;1.1431648;0.116968125;1.9833559;1.9303703;99.2678;33.181633;9.63575;0.69798756;0.116968125;0.8716295;0.8078685;10.555109;33.181633;9.332791;0.116968125;0.81389654;0.0;0
194.8252;604.84955;802.3718;59.65859;90.24064;56.09735;5.3278284;1.3100605;1.0488665;0.4117983;1.2630622;90.24064;33.408722;8.770872;1.3100605;0.5136156;0.4117983;1.2630622;75.047615;1.5017844;5.4200478;0.5136156;1.127121;0.0;0
938.32837;606.173;135.61186;83.38418;66.61889;45.161762;0.07014405;0.65826607;1.0437096;1.6214235;0.45091918;66.61889;45.161762;8.183339;0.36764318;0.86708176;0.398982;0.45091918;35.26321;0.8099707;6.6879444;0.86708176;1.1194394;0.0;0
308.77542;302.95743;421.13068;72.48267;340.43164;19.100372;9.540321;0.53575206;0.399741;0.83454895;1.3903493;340.43164;19.100372;0.3309796;0.53575206;0.399741;0.83454895;1.3903493;77.44074;0.56058496;9.692491;0.399741;0.91952044;0.0;0
262.63464;267.57135;106.58677;94.29202;364.1028;39.178913;8.694199;1.199489;0.50256085;1.3068442;1.0273592;364.1028;39.178913;5.5769186;0.863926;0.50256085;1.0929358;1.0273592;12.623931;39.178913;1.1193696;0.22122164;1.0679219;0.0;0
714.05115;947.08936;62.00271;68.01985;700.89166;2.9867938;6.4766893;0.8358065;0.644513;1.8464297;0.99261963;270.16388;2.9867938;3.9285517;0.8358065;0.5247687;0.28751615;0.99261963;65.51332;2.9867938;8.126831;0.5247687;0.87921405;0.0;0
659.8842;730.4777;73.8821;34.984043;336.58093;53.784737;4.396917;1.8110791;0.028805442;1.188253;0.9818691;336.58093;53.784737;0.6365189;0.81612957;0.028805442;1.1126496;0.9818691;94.5462;53.784737;9.334449;0.028805442;0.76393163;0.0;0
456.78592;135.59746;113.704506;23.249216;148.99185;27.17891;1.561516;0.33547333;1.6359409;1.2374918;0.23392992;148.99185;27.17891;0.91696626;0.33357072;1.4113204;0.23438028;0.23392992;56.742985;27.17891;1.2961767;1.1643634;1.0872715;0.0;0
636.12177;938.3299;837.36865;5.752582;947.40686;11.324648;5.540857;0.09175689;1.5478163;0.08165616;1.5809764;150.28896;11.324648;4.2922916;0.09175689;1.1436008;0.08165616;0.8347751;95.14202;11.324648;9.890229;0.27539122;1.0251695;0.0;0
167.89815;586.54645;548.24036;27.831003;876.7216;6.6791005;2.3996875;1.8002365;0.64730537;0.2663638;0.70044184;593.2482;6.6791005;9.456206;1.2844554;0.64730537;0.2663638;0.5053172;74.959854;6.6791005;9.816416;0.64730537;1.1358374;0.0;0
676.59503;340.02875;947.9143;13.771184;132.9835;71.47344;6.3837934;1.7932885;1.1528535;1.0856266;0.3776572;132.9835;71.47344;4.5497913;0.6508246;1.1528535;0.10727155;0.3776572;63.679436;37.72428;2.2496314;0.54388064;0.759695;0.0;0
277.9046;403.16806;542.6203;36.985554;369.1509;24.809319;1.4644051;0.83937263;0.663078;0.7475804;0.88730806;369.1509;24.809319;7.732137;0.83937263;0.663078;0.3832104;0.6092592;86.14986;11.698497;5.892151;0.4174805;1.115778;0.0;0
280.1076;728.15045;632.4242;70.28756;176.40381;65.91382;7.1740212;1.5102394;0.0633156;1.2221848;1.2896595;176.40381;47.923534;2.130792;1.2840272;0.0633156;0.97105765;1.2896595;92.83832;2.6513245;4.3293676;0.0633156;1.1766436;0.0;0
170.55814;382.50992;192.63911;69.2342;959.5203;81.5693;3.2358224;1.6929731;1.1836799;0.77464885;1.111349;374.41095;21.881845;2.3684483;0.31759375;0.49223387;0.77464885;0.66823685;87.28766;21.881845;7.739986;0.49223387;0.8592179;0.0;0
